frame,scenario_id,environment,snr_db,speed_kmph,ai_waveform,oracle_waveform,decision_correct,ACS,oracle_ACS,ACS_regret,BER,oracle_BER,BER_regret,relative_BER_regret
17,I,Urban,10.92,57.9,OTFS,OTFS,1.0,0.211724382195962,0.211724382195962,0.0,0.0640625,0.0640625,0.0,0.0
18,I,Urban,9.76,54.7,OTFS,OTFS,1.0,0.157483022678738,0.157483022678738,0.0,0.213020833333333,0.213020833333333,0.0,0.0
19,I,Urban,9.11,50.8,OTFS,OTFS,1.0,0.186337229087133,0.186337229087133,0.0,0.123177083333333,0.123177083333333,0.0,0.0
20,I,Urban,9.05,47.5,OTFS,OTFS,1.0,0.302175125273373,0.302175125273373,0.0,0.0083333333333333,0.0083333333333333,0.0,0.0
21,I,Urban,9.57,46.1,OTFS,OTFS,1.0,0.190634024738334,0.190634024738334,0.0,0.142447916666667,0.142447916666667,0.0,0.0
22,I,Urban,10.62,47.0,OTFS,OTFS,1.0,0.245878140280612,0.245878140280612,0.0,0.0427083333333333,0.0427083333333333,0.0,0.0
23,I,Urban,12.08,50.0,OTFS,OTFS,1.0,0.192815028280078,0.192815028280078,0.0,0.103645833333333,0.103645833333333,0.0,0.0
24,I,Urban,13.55,54.4,OTFS,OTFS,1.0,0.16006447138781,0.16006447138781,0.0,0.183333333333333,0.183333333333333,0.0,0.0
1,J,Urban,14.0,12.0,OTFS,OTFS,1.0,0.980735956491586,0.980735956491586,0.0,0.0,0.0,0.0,
2,J,Urban,14.0,12.0,OTFS,OTFS,1.0,0.979111201791439,0.979111201791439,0.0,0.0,0.0,0.0,
3,J,Urban,14.0,12.0,OTFS,OTFS,1.0,0.225811564517006,0.225811564517006,0.0,0.0354166666666667,0.0354166666666667,0.0,0.0
4,J,Urban,10.0,12.0,ODDM,OTFS,0.0,0.204985063656509,0.242758773242893,0.0377737095863837,0.0385416666666667,0.0203125,0.0182291666666667,0.897435897435897
5,J,Urban,10.0,12.0,ODDM,OTFS,0.0,0.154077022603517,0.172515241131142,0.0184382185276248,0.109895833333333,0.103125,0.0067708333333333,0.0656565656565657
6,J,Urban,10.0,12.0,ODDM,OTFS,0.0,0.954934923716694,0.984802584018775,0.0298676603020804,0.0,0.0,0.0,
7,J,Urban,12.0,16.0,ODDM,OTFS,0.0,0.285846616031416,0.36893728368789,0.0830906676564743,0.0036458333333333,0.0005208333333333,0.003125,6.0
8,J,Urban,12.0,16.0,ODDM,OTFS,0.0,0.18949801410261,0.208622238291141,0.0191242241885316,0.0453125,0.0427083333333333,0.0026041666666666,0.0609756097560975
9,J,Urban,12.0,16.0,ODDM,OTFS,0.0,0.350039580874082,0.366807659325255,0.016768078451173,0.0005208333333333,0.0005208333333333,0.0,0.0
10,J,Urban,8.0,16.0,ODDM,OTFS,0.0,0.183910943488554,0.210543836754585,0.026632893266031,0.0572916666666667,0.0484375,0.0088541666666666,0.182795698924731
11,J,Urban,8.0,16.0,ODDM,OTFS,0.0,0.133109323841514,0.153156212327174,0.0200468884856594,0.197395833333333,0.197395833333333,0.0,0.0
12,J,Urban,8.0,16.0,ODDM,OTFS,0.0,0.262626162535654,0.283350061183882,0.0207238986482277,0.0088541666666666,0.0088541666666666,0.0,0.0
13,J,Urban,11.0,21.0,ODDM,OTFS,0.0,0.169088179069007,0.209058169716707,0.0399699906476998,0.0760416666666667,0.0572916666666667,0.01875,0.327272727272727
14,J,Urban,11.0,21.0,ODDM,OTFS,0.0,0.18591007472941,0.218084881308579,0.0321748065791695,0.0614583333333333,0.0526041666666667,0.0088541666666666,0.168316831683168
15,J,Urban,11.0,21.0,ODDM,OTFS,0.0,0.952735271033782,0.977670564103748,0.0249352930699656,0.0,0.0,0.0,
16,J,Urban,8.0,21.0,ODDM,OTFS,0.0,0.188850485456911,0.209551225305586,0.0207007398486758,0.05625,0.05625,0.0,0.0
17,J,Urban,8.0,21.0,ODDM,OTFS,0.0,0.207334756942911,0.229418288535623,0.0220835315927123,0.0317708333333333,0.0296875,0.0020833333333333,0.0701754385964912
18,J,Urban,8.0,21.0,ODDM,OTFS,0.0,0.201127350547115,0.225578554383445,0.0244512038363298,0.0375,0.0375,0.0,0.0
19,J,Urban,14.0,24.0,OTFS,OTFS,1.0,0.981230436541994,0.981230436541994,0.0,0.0,0.0,0.0,
20,J,Urban,14.0,24.0,OTFS,OTFS,1.0,0.982285374674708,0.982285374674708,0.0,0.0,0.0,0.0,
21,J,Urban,14.0,24.0,OTFS,OTFS,1.0,0.309363022119275,0.309363022119275,0.0,0.0036458333333333,0.0036458333333333,0.0,0.0
22,J,Urban,8.0,24.0,OTFS,OTFS,1.0,0.270441342855201,0.270441342855201,0.0,0.0098958333333333,0.0083333333333333,0.0015625,0.1875
23,J,Urban,8.0,24.0,ODDM,ODDM,1.0,0.342758488873703,0.342758488873703,0.0,0.0010416666666666,0.0010416666666666,0.0,0.0
24,J,Urban,8.0,24.0,ODDM,OTFS,0.0,0.159915454146557,0.180029384247629,0.0201139301010718,0.0958333333333333,0.0802083333333333,0.015625,0.194805194805195
1,K,HighSpeedRail,5.48,301.4,OTFS,OTFS,1.0,0.189138491892524,0.189138491892524,0.0,0.0645833333333333,0.0604166666666667,0.0041666666666666,0.0689655172413794
2,K,HighSpeedRail,5.81,327.5,OTFS,OTFS,1.0,0.189943945616053,0.189943945616053,0.0,0.0796875,0.0541666666666667,0.0255208333333333,0.471153846153846
3,K,HighSpeedRail,6.49,278.6,OTFS,OTFS,1.0,0.156710217830436,0.156710217830436,0.0,0.152604166666667,0.117708333333333,0.0348958333333333,0.296460176991151
4,K,HighSpeedRail,7.48,263.0,OTFS,OTFS,1.0,0.18906817376893,0.18906817376893,0.0,0.0510416666666667,0.0510416666666667,0.0,0.0
5,K,HighSpeedRail,8.69,307.7,OTFS,OTFS,1.0,0.202764275100535,0.202764275100535,0.0,0.0546875,0.0546875,0.0,0.0
6,K,HighSpeedRail,9.98,292.1,OTFS,OTFS,1.0,0.30369407326483,0.30369407326483,0.0,0.0041666666666666,0.0041666666666666,0.0,0.0
7,K,HighSpeedRail,10.99,243.2,OTFS,OTFS,1.0,0.971692446269272,0.971692446269272,0.0,0.0,0.0,0.0,
8,K,HighSpeedRail,10.95,269.3,OTFS,OTFS,1.0,0.257961080405117,0.257961080405117,0.0,0.0135416666666667,0.0135416666666667,0.0,0.0
9,K,HighSpeedRail,10.71,269.8,OTFS,OTFS,1.0,0.192865835869484,0.192865835869484,0.0,0.131770833333333,0.131770833333333,0.0,0.0
10,K,HighSpeedRail,10.31,300.4,OTFS,OTFS,1.0,0.214599476810734,0.214599476810734,0.0,0.0505208333333333,0.0505208333333333,0.0,0.0
11,K,HighSpeedRail,9.76,255.9,OTFS,OTFS,1.0,0.145618668312859,0.145618668312859,0.0,0.2421875,0.2421875,0.0,0.0
12,K,HighSpeedRail,9.1,244.8,OTFS,OTFS,1.0,0.176958298608764,0.176958298608764,0.0,0.155208333333333,0.155208333333333,0.0,0.0
13,K,HighSpeedRail,8.38,294.0,OTFS,OTFS,1.0,0.155992627548735,0.155992627548735,0.0,0.248697916666667,0.248697916666667,0.0,0.0
14,K,HighSpeedRail,7.62,282.9,OTFS,OTFS,1.0,0.133460464595999,0.133460464595999,0.0,0.322135416666667,0.322135416666667,0.0,0.0
15,K,HighSpeedRail,6.9,238.4,OTFS,OTFS,1.0,0.158701852378757,0.158701852378757,0.0,0.226822916666667,0.226822916666667,0.0,0.0
16,K,HighSpeedRail,5.46,269.1,OTFS,OTFS,1.0,0.129315839485617,0.129315839485617,0.0,0.35234375,0.35234375,0.0,0.0
17,K,HighSpeedRail,3.92,302.2,OTFS,ODDM,0.0,0.141432734374847,0.147315280729229,0.0058825463543821,0.1859375,0.121354166666667,0.0645833333333333,0.532188841201717
18,K,HighSpeedRail,2.76,303.9,OTFS,OTFS,1.0,0.147983190285546,0.147983190285546,0.0,0.2484375,0.194791666666667,0.0536458333333333,0.275401069518717
19,K,HighSpeedRail,2.11,253.6,OTFS,OTFS,1.0,0.172059192907513,0.172059192907513,0.0,0.130208333333333,0.111979166666667,0.0182291666666667,0.162790697674419
20,K,HighSpeedRail,2.05,296.9,OTFS,OTFS,1.0,0.210727030511444,0.210727030511444,0.0,0.0505208333333333,0.040625,0.0098958333333333,0.243589743589744
21,K,HighSpeedRail,2.57,223.5,OTFS,OTFS,1.0,0.154623708163266,0.154623708163266,0.0,0.207291666666667,0.186458333333333,0.0208333333333333,0.111731843575419
22,K,HighSpeedRail,3.62,266.8,OTFS,OTFS,1.0,0.141643969331617,0.141643969331617,0.0,0.241666666666667,0.159375,0.0822916666666667,0.516339869281046
23,K,HighSpeedRail,5.08,216.6,OTFS,OTFS,1.0,0.189541369173848,0.189541369173848,0.0,0.0927083333333333,0.0572916666666667,0.0354166666666667,0.618181818181818
24,K,HighSpeedRail,6.55,218.2,OTFS,ODDM,0.0,0.151808872499193,0.15701206218268,0.0052031896834868,0.169270833333333,0.109375,0.0598958333333333,0.547619047619048
1,L,Urban,15.0,25.0,OTFS,OTFS,1.0,0.203179973359655,0.203179973359655,0.0,0.0925347222222222,0.0925347222222222,0.0,0.0
2,L,Urban,15.0,25.0,OTFS,OTFS,1.0,0.340570364764548,0.340570364764548,0.0,0.0026041666666666,0.0026041666666666,0.0,0.0
3,L,Urban,15.0,25.0,OTFS,OTFS,1.0,0.165499638856222,0.165499638856222,0.0,0.211458333333333,0.211458333333333,0.0,0.0
4,L,Urban,15.0,25.0,OTFS,OTFS,1.0,0.156271311878904,0.156271311878904,0.0,0.169444444444444,0.169444444444444,0.0,0.0
5,L,Urban,15.0,25.0,OTFS,OTFS,1.0,0.124075268016677,0.124075268016677,0.0,0.221006944444444,0.221006944444444,0.0,0.0
6,L,Urban,15.0,25.0,OTFS,OTFS,1.0,0.292510750146429,0.292510750146429,0.0,0.0102430555555556,0.0102430555555556,0.0,0.0
7,L,Urban,10.0,40.0,OTFS,OTFS,1.0,0.179248814625115,0.179248814625115,0.0,0.186284722222222,0.186284722222222,0.0,0.0
8,L,Urban,10.0,40.0,OTFS,OTFS,1.0,0.146748475264322,0.146748475264322,0.0,0.309895833333333,0.309895833333333,0.0,0.0
9,L,Urban,10.0,40.0,OTFS,OTFS,1.0,0.182428217587589,0.182428217587589,0.0,0.185069444444444,0.185069444444444,0.0,0.0
10,L,Urban,10.0,40.0,OTFS,OTFS,1.0,0.142776297330803,0.142776297330803,0.0,0.294618055555556,0.294618055555556,0.0,0.0
11,L,Urban,10.0,40.0,OTFS,ODDM,0.0,0.0997706741438132,0.124209076006176,0.0244384018623629,0.346701388888889,0.346701388888889,0.0,0.0
12,L,Urban,10.0,40.0,OTFS,OTFS,1.0,0.169975492456479,0.169975492456479,0.0,0.259895833333333,0.259895833333333,0.0,0.0
13,L,Urban,6.0,55.0,OTFS,OTFS,1.0,0.130819671801336,0.130819671801336,0.0,0.358506944444444,0.358506944444444,0.0,0.0
14,L,Urban,6.0,55.0,OTFS,ODDM,0.0,0.114174739212544,0.11873726246046,0.0045625232479154,0.3953125,0.3953125,0.0,0.0
15,L,Urban,6.0,55.0,OTFS,OTFS,1.0,0.186271291873332,0.186271291873332,0.0,0.189930555555556,0.189930555555556,0.0,0.0
16,L,Urban,6.0,55.0,OTFS,ODDM,0.0,0.10953896623385,0.119540830230528,0.0100018639966779,0.377951388888889,0.377951388888889,0.0,0.0
17,L,Urban,6.0,55.0,OTFS,OTFS,1.0,0.169823602448549,0.169823602448549,0.0,0.263368055555556,0.263368055555556,0.0,0.0
18,L,Urban,6.0,55.0,OTFS,OTFS,1.0,0.122453439543045,0.122453439543045,0.0,0.378125,0.378125,0.0,0.0
19,L,Pedestrian,20.0,4.0,OTFS,OTFS,1.0,0.979111756641053,0.979111756641053,0.0,0.0,0.0,0.0,
20,L,Pedestrian,20.0,4.0,OTFS,OTFS,1.0,0.975064079894079,0.975064079894079,0.0,0.0,0.0,0.0,
21,L,Pedestrian,20.0,4.0,OTFS,OTFS,1.0,0.305468717566674,0.305468717566674,0.0,0.0075520833333333,0.0075520833333333,0.0,0.0
22,L,Pedestrian,10.0,8.0,OTFS,OTFS,1.0,0.231112951423773,0.231112951423773,0.0,0.04765625,0.04765625,0.0,0.0
23,L,Pedestrian,10.0,8.0,OTFS,OTFS,1.0,0.198822114763051,0.198822114763051,0.0,0.105208333333333,0.105208333333333,0.0,0.0
24,L,Pedestrian,10.0,8.0,OTFS,OTFS,1.0,0.207724172976853,0.207724172976853,0.0,0.08671875,0.08671875,0.0,0.0
1,M,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.97926028712769,0.97926028712769,0.0,0.0,0.0,0.0,
2,M,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.979343657518121,0.979343657518121,0.0,0.0,0.0,0.0,
3,M,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.980961585731974,0.980961585731974,0.0,0.0,0.0,0.0,
4,M,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.983434700003021,0.983434700003021,0.0,0.0,0.0,0.0,
5,M,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.307431336357645,0.307431336357645,0.0,0.0041666666666666,0.0041666666666666,0.0,0.0
6,M,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.979681046175157,0.979681046175157,0.0,0.0,0.0,0.0,
7,M,Urban,15.0,30.0,OTFS,OTFS,1.0,0.981694434243175,0.981694434243175,0.0,0.0,0.0,0.0,
8,M,Urban,15.0,30.0,OTFS,OTFS,1.0,0.323915688292497,0.323915688292497,0.0,0.0026041666666666,0.0026041666666666,0.0,0.0
9,M,Urban,15.0,30.0,OTFS,OTFS,1.0,0.978134158289108,0.978134158289108,0.0,0.0,0.0,0.0,
10,M,Urban,15.0,30.0,OTFS,OTFS,1.0,0.97824574566941,0.97824574566941,0.0,0.0,0.0,0.0,
11,M,Urban,15.0,30.0,OTFS,OTFS,1.0,0.227946405013831,0.227946405013831,0.0,0.0348958333333333,0.0291666666666667,0.0057291666666666,0.196428571428571
12,M,Urban,15.0,30.0,OTFS,OTFS,1.0,0.978383839945376,0.978383839945376,0.0,0.0,0.0,0.0,
13,M,Highway,12.0,100.0,OTFS,OTFS,1.0,0.299751214394545,0.299751214394545,0.0,0.0041666666666666,0.0036458333333333,0.0005208333333333,0.142857142857143
14,M,Highway,12.0,100.0,OTFS,OTFS,1.0,0.209746866706766,0.209746866706766,0.0,0.0473958333333333,0.0473958333333333,0.0,0.0
15,M,Highway,12.0,100.0,OTFS,OTFS,1.0,0.229117471217187,0.229117471217187,0.0,0.0302083333333333,0.0130208333333333,0.0171875,1.32
16,M,Highway,12.0,100.0,OTFS,OTFS,1.0,0.280034061640293,0.280034061640293,0.0,0.009375,0.009375,0.0,0.0
17,M,Highway,12.0,100.0,OTFS,OTFS,1.0,0.34141741866434,0.34141741866434,0.0,0.0015625,0.0015625,0.0,0.0
18,M,Highway,12.0,100.0,OTFS,OTFS,1.0,0.234380212865942,0.234380212865942,0.0,0.0244791666666667,0.0171875,0.0072916666666666,0.424242424242424
19,M,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.264775646660814,0.264775646660814,0.0,0.0135416666666667,0.0135416666666667,0.0,0.0
20,M,HighSpeedRail,8.0,250.0,OTFS,ODDM,0.0,0.345940615749524,0.349492634377269,0.0035520186277446,0.0015625,0.0005208333333333,0.0010416666666666,2.0
21,M,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.178269628362918,0.178269628362918,0.0,0.0776041666666667,0.0661458333333333,0.0114583333333333,0.173228346456693
22,M,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.166280465323045,0.166280465323045,0.0,0.116145833333333,0.0765625,0.0395833333333333,0.517006802721088
23,M,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.257835778423398,0.257835778423398,0.0,0.015625,0.015625,0.0,0.0
24,M,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.176651362244785,0.176651362244785,0.0,0.122916666666667,0.0729166666666667,0.05,0.685714285714285
1,N,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.230549709393186,0.230549709393186,0.0,0.0276041666666667,0.0270833333333333,0.0005208333333333,0.0192307692307692
2,N,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.211269923384472,0.211269923384472,0.0,0.0447916666666667,0.0244791666666667,0.0203125,0.829787234042553
3,N,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.179690431185603,0.179690431185603,0.0,0.126041666666667,0.0838541666666667,0.0421875,0.503105590062112
4,N,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.190464366799676,0.190464366799676,0.0,0.0442708333333333,0.0442708333333333,0.0,0.0
5,N,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.185370549612401,0.185370549612401,0.0,0.0671875,0.0671875,0.0,0.0
6,N,HighSpeedRail,8.0,250.0,OTFS,OTFS,1.0,0.262299811691508,0.262299811691508,0.0,0.0114583333333333,0.009375,0.0020833333333333,0.222222222222222
7,N,Highway,12.0,100.0,OTFS,OTFS,1.0,0.975378313910975,0.975378313910975,0.0,0.0,0.0,0.0,
8,N,Highway,12.0,100.0,OTFS,OTFS,1.0,0.372601702200129,0.372601702200129,0.0,0.0005208333333333,0.0005208333333333,0.0,0.0
9,N,Highway,12.0,100.0,OTFS,ODDM,0.0,0.299716896436998,0.339397094529486,0.0396801980924877,0.0041666666666666,0.0005208333333333,0.0036458333333333,7.0
10,N,Highway,12.0,100.0,OTFS,OTFS,1.0,0.329863472700268,0.329863472700268,0.0,0.0015625,0.0015625,0.0,0.0
11,N,Highway,12.0,100.0,OTFS,OTFS,1.0,0.210739578318843,0.210739578318843,0.0,0.0390625,0.0390625,0.0,0.0
12,N,Highway,12.0,100.0,OTFS,OTFS,1.0,0.975820832550738,0.975820832550738,0.0,0.0,0.0,0.0,
13,N,Urban,15.0,30.0,OTFS,OTFS,1.0,0.338247312502127,0.338247312502127,0.0,0.0015625,0.0015625,0.0,0.0
14,N,Urban,15.0,30.0,OTFS,OTFS,1.0,0.298981607113459,0.298981607113459,0.0,0.0046875,0.0046875,0.0,0.0
15,N,Urban,15.0,30.0,OTFS,OTFS,1.0,0.981892576067899,0.981892576067899,0.0,0.0,0.0,0.0,
16,N,Urban,15.0,30.0,OTFS,OTFS,1.0,0.32879202389605,0.32879202389605,0.0,0.0020833333333333,0.0020833333333333,0.0,0.0
17,N,Urban,15.0,30.0,OTFS,OTFS,1.0,0.977867799041914,0.977867799041914,0.0,0.0,0.0,0.0,
18,N,Urban,15.0,30.0,OTFS,OTFS,1.0,0.366992402956481,0.366992402956481,0.0,0.0005208333333333,0.0005208333333333,0.0,0.0
19,N,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.986780154821364,0.986780154821364,0.0,0.0,0.0,0.0,
20,N,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.980495078565832,0.980495078565832,0.0,0.0,0.0,0.0,
21,N,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.977853584335053,0.977853584335053,0.0,0.0,0.0,0.0,
22,N,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.981019251646628,0.981019251646628,0.0,0.0,0.0,0.0,
23,N,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.98618481431525,0.98618481431525,0.0,0.0,0.0,0.0,
24,N,Pedestrian,20.0,5.0,OTFS,OTFS,1.0,0.974954298746006,0.974954298746006,0.0,0.0,0.0,0.0,
1,O,Urban,20.0,40.0,OTFS,OTFS,1.0,0.980617084493338,0.980617084493338,0.0,0.0,0.0,0.0,
2,O,Urban,20.0,40.0,OTFS,OTFS,1.0,0.978317682153607,0.978317682153607,0.0,0.0,0.0,0.0,
3,O,Urban,20.0,40.0,OTFS,OTFS,1.0,0.976211019105469,0.976211019105469,0.0,0.0,0.0,0.0,
4,O,Urban,20.0,40.0,OTFS,OTFS,1.0,0.980059846347322,0.980059846347322,0.0,0.0,0.0,0.0,
5,O,Urban,20.0,40.0,OTFS,OTFS,1.0,0.981785107694134,0.981785107694134,0.0,0.0,0.0,0.0,
6,O,Urban,15.0,40.0,OTFS,OTFS,1.0,0.980036977268327,0.980036977268327,0.0,0.0,0.0,0.0,
7,O,Urban,15.0,40.0,OTFS,OTFS,1.0,0.984479920412274,0.984479920412274,0.0,0.0,0.0,0.0,
8,O,Urban,15.0,40.0,OTFS,OTFS,1.0,0.361685549790533,0.361685549790533,0.0,0.0010416666666666,0.0010416666666666,0.0,0.0
9,O,Urban,15.0,40.0,OTFS,OTFS,1.0,0.97899135351605,0.97899135351605,0.0,0.0,0.0,0.0,
10,O,Urban,15.0,40.0,OTFS,OTFS,1.0,0.980871237754291,0.980871237754291,0.0,0.0,0.0,0.0,
11,O,Urban,10.0,40.0,ODDM,OTFS,0.0,0.153063330753228,0.163962562808481,0.0108992320552522,0.116145833333333,0.116145833333333,0.0,0.0
12,O,Urban,10.0,40.0,ODDM,OTFS,0.0,0.198277196033659,0.222726127151534,0.0244489311178754,0.0255208333333333,0.0255208333333333,0.0,0.0
13,O,Urban,10.0,40.0,ODDM,OTFS,0.0,0.18372290034795,0.205879383381196,0.0221564830332459,0.0572916666666667,0.04375,0.0135416666666667,0.30952380952381
14,O,Urban,10.0,40.0,ODDM,OTFS,0.0,0.160728529427994,0.193954921615863,0.0332263921878688,0.0833333333333333,0.0734375,0.0098958333333333,0.134751773049645
15,O,Urban,10.0,40.0,ODDM,OTFS,0.0,0.958354945984952,0.979234167724914,0.0208792217399618,0.0,0.0,0.0,
16,O,Urban,5.0,40.0,OTFS,OTFS,1.0,0.150388564405903,0.150388564405903,0.0,0.202604166666667,0.1921875,0.0104166666666667,0.05420054200542
17,O,Urban,5.0,40.0,OTFS,OTFS,1.0,0.190526907219094,0.190526907219094,0.0,0.0744791666666667,0.0744791666666667,0.0,0.0
18,O,Urban,5.0,40.0,OTFS,OTFS,1.0,0.140306036683009,0.140306036683009,0.0,0.209375,0.177083333333333,0.0322916666666667,0.182352941176471
19,O,Urban,5.0,40.0,OTFS,OTFS,1.0,0.192391390394494,0.192391390394494,0.0,0.0848958333333333,0.0791666666666667,0.0057291666666666,0.0723684210526317
20,O,Urban,5.0,40.0,OTFS,ODDM,0.0,0.372894082298401,0.950345919131699,0.577451836833298,0.0005208333333333,0.0,0.0005208333333333,
21,O,Urban,0.0,40.0,OTFS,OTFS,1.0,0.136844843626624,0.136844843626624,0.0,0.2609375,0.2359375,0.025,0.105960264900662
22,O,Urban,0.0,40.0,OTFS,OTFS,1.0,0.158438772539309,0.158438772539309,0.0,0.156770833333333,0.1359375,0.0208333333333333,0.153256704980843
23,O,Urban,0.0,40.0,OTFS,OTFS,1.0,0.156196763900996,0.156196763900996,0.0,0.189583333333333,0.16875,0.0208333333333333,0.123456790123457
24,O,Urban,0.0,40.0,OTFS,OTFS,1.0,0.130816474782318,0.130816474782318,0.0,0.357291666666667,0.300520833333333,0.0567708333333333,0.188908145580589
25,O,Urban,0.0,40.0,OTFS,OTFS,1.0,0.168704539339818,0.168704539339818,0.0,0.1265625,0.117708333333333,0.0088541666666666,0.0752212389380531
1,P,Urban,0.0,40.0,OTFS,OTFS,1.0,0.156721108416684,0.156721108416684,0.0,0.176041666666667,0.170833333333333,0.0052083333333333,0.0304878048780488
2,P,Urban,0.0,40.0,OTFS,OTFS,1.0,0.247848160739849,0.247848160739849,0.0,0.0182291666666667,0.0151041666666667,0.003125,0.206896551724138
3,P,Urban,0.0,40.0,OTFS,ODDM,0.0,0.129578887226243,0.135556692187012,0.0059778049607685,0.28125,0.236979166666667,0.0442708333333333,0.186813186813187
4,P,Urban,0.0,40.0,OTFS,OTFS,1.0,0.127515015467279,0.127515015467279,0.0,0.2984375,0.273958333333333,0.0244791666666667,0.0893536121673004
5,P,Urban,0.0,40.0,OTFS,OTFS,1.0,0.122088241134349,0.122088241134349,0.0,0.260416666666667,0.260416666666667,0.0,0.0
6,P,Urban,5.0,40.0,OTFS,OTFS,1.0,0.195019360411837,0.195019360411837,0.0,0.0552083333333333,0.0463541666666667,0.0088541666666666,0.191011235955056
7,P,Urban,5.0,40.0,OTFS,OTFS,1.0,0.199027533015533,0.199027533015533,0.0,0.0520833333333333,0.0520833333333333,0.0,0.0
8,P,Urban,5.0,40.0,OTFS,OTFS,1.0,0.137357946709218,0.137357946709218,0.0,0.171354166666667,0.153125,0.0182291666666667,0.119047619047619
9,P,Urban,5.0,40.0,OTFS,OTFS,1.0,0.185419134852698,0.185419134852698,0.0,0.0786458333333333,0.0703125,0.0083333333333333,0.118518518518518
10,P,Urban,5.0,40.0,OTFS,OTFS,1.0,0.166647208861978,0.166647208861978,0.0,0.1375,0.1375,0.0,0.0
11,P,Urban,10.0,40.0,ODDM,OTFS,0.0,0.149817332395099,0.164152626947852,0.0143352945527523,0.116145833333333,0.116145833333333,0.0,0.0
12,P,Urban,10.0,40.0,ODDM,OTFS,0.0,0.209340677043227,0.227001207324896,0.017660530281669,0.0255208333333333,0.0255208333333333,0.0,0.0
13,P,Urban,10.0,40.0,ODDM,OTFS,0.0,0.183510282919622,0.204582508383883,0.0210722254642614,0.0572916666666667,0.04375,0.0135416666666667,0.30952380952381
14,P,Urban,10.0,40.0,ODDM,OTFS,0.0,0.161644143568411,0.189667574840971,0.02802343127256,0.0833333333333333,0.0734375,0.0098958333333333,0.134751773049645
15,P,Urban,10.0,40.0,ODDM,OTFS,0.0,0.960459840613813,0.979179987939383,0.01872014732557,0.0,0.0,0.0,
16,P,Urban,15.0,40.0,OTFS,OTFS,1.0,0.298857187336863,0.298857187336863,0.0,0.0041666666666666,0.0041666666666666,0.0,0.0
17,P,Urban,15.0,40.0,OTFS,OTFS,1.0,0.975783908984515,0.975783908984515,0.0,0.0,0.0,0.0,
18,P,Urban,15.0,40.0,OTFS,OTFS,1.0,0.293528004629837,0.293528004629837,0.0,0.0036458333333333,0.0036458333333333,0.0,0.0
19,P,Urban,15.0,40.0,OTFS,OTFS,1.0,0.978498342283121,0.978498342283121,0.0,0.0,0.0,0.0,
20,P,Urban,15.0,40.0,OTFS,OTFS,1.0,0.97695664280016,0.97695664280016,0.0,0.0,0.0,0.0,
21,P,Urban,20.0,40.0,OTFS,OTFS,1.0,0.980798739505444,0.980798739505444,0.0,0.0,0.0,0.0,
22,P,Urban,20.0,40.0,OTFS,OTFS,1.0,0.980221137348752,0.980221137348752,0.0,0.0,0.0,0.0,
23,P,Urban,20.0,40.0,OTFS,OTFS,1.0,0.980170436896058,0.980170436896058,0.0,0.0,0.0,0.0,
24,P,Urban,20.0,40.0,OTFS,OTFS,1.0,0.986762015709795,0.986762015709795,0.0,0.0,0.0,0.0,
25,P,Urban,20.0,40.0,OTFS,OTFS,1.0,0.985243386043207,0.985243386043207,0.0,0.0,0.0,0.0,
1,Q,HighSpeedRail,5.48,231.8,OTFS,OTFS,1.0,0.188311666103798,0.188311666103798,0.0,0.0796875,0.0588541666666667,0.0208333333333333,0.353982300884956
2,Q,HighSpeedRail,5.81,248.5,OTFS,OTFS,1.0,0.189665021240504,0.189665021240504,0.0,0.0911458333333333,0.0567708333333333,0.034375,0.605504587155963
3,Q,HighSpeedRail,6.49,260.5,OTFS,OTFS,1.0,0.162406343401521,0.162406343401521,0.0,0.1671875,0.122395833333333,0.0447916666666667,0.365957446808511
4,Q,HighSpeedRail,7.48,264.3,OTFS,OTFS,1.0,0.198754696337103,0.198754696337103,0.0,0.0578125,0.0578125,0.0,0.0
5,Q,HighSpeedRail,8.69,258.9,OTFS,OTFS,1.0,0.198275806481994,0.198275806481994,0.0,0.0598958333333333,0.0598958333333333,0.0,0.0
