speed_kmph_rounded,doppler_hz,strategy,waveform,BER,throughput_bps,CQI,ACS
50.0,174.194583047924,ai_adaptive,OTFS,0.0427083333333333,0.0,10.0,0.245878140280612
50.0,174.194583047924,fixed_oddm,ODDM,0.195052083333333,0.0,6.0,0.155808360274683
50.0,174.194583047924,fixed_otfs,OTFS,0.0427083333333333,0.0,10.0,0.245878140280612
50.0,174.194583047924,oracle,OTFS,0.0427083333333333,0.0,10.0,0.245878140280612
50.0,175.306463365251,ai_adaptive,OTFS,0.10859375,0.0,7.0,0.156622532982829
50.0,175.306463365251,fixed_oddm,ODDM,0.252864583333333,0.0,5.0,0.0942723757325394
50.0,175.306463365251,fixed_otfs,OTFS,0.10859375,0.0,7.0,0.156622532982829
50.0,175.306463365251,oracle,OTFS,0.10859375,0.0,7.0,0.156622532982829
50.0,176.047716910136,ai_adaptive,OTFS,0.0083333333333333,0.0,13.0,0.302175125273373
50.0,176.047716910136,fixed_oddm,ODDM,0.08515625,0.0,8.0,0.189645747593338
50.0,176.047716910136,fixed_otfs,OTFS,0.0083333333333333,0.0,13.0,0.302175125273373
50.0,176.047716910136,oracle,OTFS,0.0083333333333333,0.0,13.0,0.302175125273373
50.0,176.418343682578,ai_adaptive,OTFS,0.0578125,0.0,11.0,0.2687380400476515
50.0,176.418343682578,fixed_oddm,ODDM,0.15052083333333335,0.0,7.5,0.181073315660499
50.0,176.418343682578,fixed_otfs,OTFS,0.0578125,0.0,11.0,0.2687380400476515
50.0,176.418343682578,oracle,OTFS,0.0578125,0.0,11.0,0.2687380400476515
50.0,177.900850772348,ai_adaptive,OTFS,0.0,1800000.0,15.0,0.98176323368783
50.0,177.900850772348,fixed_oddm,ODDM,0.0,1796491.22807018,15.0,0.957069174276779
50.0,177.900850772348,fixed_otfs,OTFS,0.0,1800000.0,15.0,0.98176323368783
50.0,177.900850772348,oracle,OTFS,0.0,1800000.0,15.0,0.98176323368783
50.0,179.383357862117,ai_adaptive,OTFS,0.0,1800000.0,15.0,0.979743454766257
50.0,179.383357862117,fixed_oddm,ODDM,0.0,1796491.22807018,15.0,0.951129772873663
50.0,179.383357862117,fixed_otfs,OTFS,0.0,1800000.0,15.0,0.979743454766257
50.0,179.383357862117,oracle,OTFS,0.0,1800000.0,15.0,0.979743454766257
50.0,179.75398463456,ai_adaptive,OTFS,0.003125,0.0,15.0,0.347772221559325
50.0,179.75398463456,fixed_oddm,ODDM,0.0393229166666667,0.0,10.0,0.223757322569583
50.0,179.75398463456,fixed_otfs,OTFS,0.003125,0.0,15.0,0.347772221559325
50.0,179.75398463456,oracle,OTFS,0.003125,0.0,15.0,0.347772221559325
50.0,180.495238179444,ai_adaptive,OTFS,0.377604166666667,0.0,3.0,0.136942106274552
50.0,180.495238179444,fixed_oddm,ODDM,0.3703125,0.0,4.0,0.121129780895841
50.0,180.495238179444,fixed_otfs,OTFS,0.377604166666667,0.0,3.0,0.136942106274552
50.0,180.495238179444,oracle,OTFS,0.377604166666667,0.0,3.0,0.136942106274552
50.0,184.572132676311,ai_adaptive,OTFS,0.0015625,0.0,15.0,0.350471528029891
50.0,184.572132676311,fixed_oddm,ODDM,0.03515625,0.0,10.0,0.223421962534977
50.0,184.572132676311,fixed_otfs,OTFS,0.0015625,0.0,15.0,0.350471528029891
50.0,184.572132676311,oracle,OTFS,0.0015625,0.0,15.0,0.350471528029891
50.0,185.313386221196,ai_adaptive,OTFS,0.052083333333333155,0.0,11.0,0.2805067706295935
50.0,185.313386221196,fixed_oddm,ODDM,0.1393229166666665,0.0,7.5,0.185190062613694
50.0,185.313386221196,fixed_otfs,OTFS,0.052083333333333155,0.0,11.0,0.2805067706295935
50.0,185.313386221196,oracle,OTFS,0.052083333333333155,0.0,11.0,0.2805067706295935
50.0,188.278400400735,ai_adaptive,OTFS,0.123177083333333,0.0,7.0,0.186337229087133
50.0,188.278400400735,fixed_oddm,ODDM,0.296614583333333,0.0,5.0,0.141504520432587
50.0,188.278400400735,fixed_otfs,OTFS,0.123177083333333,0.0,7.0,0.186337229087133
50.0,188.278400400735,oracle,OTFS,0.123177083333333,0.0,7.0,0.186337229087133
50.0,189.019653945619,ai_adaptive,OTFS,0.0640625,0.0,8.0,0.192430026128452
50.0,189.019653945619,fixed_oddm,ODDM,0.226822916666667,0.0,6.0,0.148716054709503
50.0,189.019653945619,fixed_otfs,OTFS,0.0640625,0.0,8.0,0.192430026128452
50.0,189.019653945619,oracle,OTFS,0.0640625,0.0,8.0,0.192430026128452
50.0,190.502161035389,ai_adaptive,OTFS,0.0153645833333333,0.0,11.0,0.261434125220195
50.0,190.502161035389,fixed_oddm,ODDM,0.129427083333333,0.0,7.0,0.174084770862307
50.0,190.502161035389,fixed_otfs,OTFS,0.0153645833333333,0.0,11.0,0.261434125220195
50.0,190.502161035389,oracle,OTFS,0.0153645833333333,0.0,11.0,0.261434125220195
50.0,191.614041352716,ai_adaptive,OTFS,0.0356770833333333,0.0,10.0,0.23478058194033
50.0,191.614041352716,fixed_oddm,ODDM,0.126302083333333,0.0,7.0,0.173222270880855
50.0,191.614041352716,fixed_otfs,OTFS,0.0356770833333333,0.0,10.0,0.23478058194033
50.0,191.614041352716,oracle,OTFS,0.0356770833333333,0.0,10.0,0.23478058194033
50.0,197.914696484237,ai_adaptive,OTFS,0.121354166666667,0.0,7.0,0.18800175745338
50.0,197.914696484237,fixed_oddm,ODDM,0.294791666666667,0.0,5.0,0.139591896430392
50.0,197.914696484237,fixed_otfs,OTFS,0.121354166666667,0.0,7.0,0.18800175745338
50.0,197.914696484237,oracle,OTFS,0.121354166666667,0.0,7.0,0.18800175745338
50.0,199.026576801564,ai_adaptive,OTFS,0.113802083333333,0.0,7.0,0.197952535426739
50.0,199.026576801564,fixed_oddm,ODDM,0.24921875,0.0,5.0,0.142773519521707
50.0,199.026576801564,fixed_otfs,OTFS,0.113802083333333,0.0,7.0,0.197952535426739
50.0,199.026576801564,oracle,OTFS,0.113802083333333,0.0,7.0,0.197952535426739
50.0,200.509083891334,ai_adaptive,OTFS,0.0010416666666666,0.0,15.0,0.348744396309826
50.0,200.509083891334,fixed_oddm,ODDM,0.01171875,0.0,12.0,0.264958568841063
50.0,200.509083891334,fixed_otfs,OTFS,0.0010416666666666,0.0,15.0,0.348744396309826
50.0,200.509083891334,oracle,OTFS,0.0010416666666666,0.0,15.0,0.348744396309826
50.0,201.620964208661,ai_adaptive,OTFS,0.145442708333333,0.0,6.5,0.173290910448714
50.0,201.620964208661,fixed_oddm,ODDM,0.2828125,0.0,5.0,0.137160223513071
50.0,201.620964208661,fixed_otfs,OTFS,0.145442708333333,0.0,6.5,0.173290910448714
50.0,201.620964208661,oracle,OTFS,0.145442708333333,0.0,6.5,0.173290910448714
50.0,202.362217753546,ai_adaptive,OTFS,0.04765625,0.0,9.0,0.22076108324395
50.0,202.362217753546,fixed_oddm,ODDM,0.187239583333333,0.0,6.0,0.155715451189333
50.0,202.362217753546,fixed_otfs,OTFS,0.04765625,0.0,9.0,0.22076108324395
50.0,202.362217753546,oracle,OTFS,0.04765625,0.0,9.0,0.22076108324395
50.0,202.732844525988,ai_adaptive,OTFS,0.213020833333333,0.0,5.0,0.157483022678738
50.0,202.732844525988,fixed_oddm,ODDM,0.326822916666667,0.0,5.0,0.131697632385644
50.0,202.732844525988,fixed_otfs,OTFS,0.213020833333333,0.0,5.0,0.157483022678738
50.0,202.732844525988,oracle,OTFS,0.213020833333333,0.0,5.0,0.157483022678738
60.0,203.844724843315,ai_adaptive,OTFS,0.14130576081007118,310714.28571428574,10.285714285714286,0.4753668579267728
60.0,203.844724843315,fixed_oddm,ODDM,0.1757983545429666,247845.31923772427,9.142857142857142,0.4002464363774312
60.0,203.844724843315,fixed_otfs,OTFS,0.14130576081007118,310714.28571428574,10.285714285714286,0.4753668579267728
60.0,203.844724843315,oracle,ODDM,0.418142361111111,0.0,4.0,0.11913904634549399
60.0,203.844724843315,oracle,OTFS,0.10041806353767563,362500.0,11.333333333333334,0.5359518587940354
60.0,204.215351615758,ai_adaptive,OTFS,0.0083333333333333,0.0,13.0,0.298170064056803
60.0,204.215351615758,fixed_oddm,ODDM,0.09375,0.0,8.0,0.187792028597326
60.0,204.215351615758,fixed_otfs,OTFS,0.0083333333333333,0.0,13.0,0.298170064056803
60.0,204.215351615758,oracle,OTFS,0.0083333333333333,0.0,13.0,0.298170064056803
60.0,205.327231933085,ai_adaptive,OTFS,0.0763020833333335,0.0,9.0,0.20751295923180751
60.0,205.327231933085,fixed_oddm,ODDM,0.223567708333333,0.0,6.0,0.131532551485946
60.0,205.327231933085,fixed_otfs,OTFS,0.0763020833333335,0.0,9.0,0.20751295923180751
60.0,205.327231933085,oracle,OTFS,0.0763020833333335,0.0,9.0,0.20751295923180751
60.0,207.550992567739,ai_adaptive,OTFS,0.0,870000.0,15.0,0.980140937852212
60.0,207.550992567739,fixed_oddm,ODDM,0.0,867458.617332035,15.0,0.957655154623778
60.0,207.550992567739,fixed_otfs,OTFS,0.0,870000.0,15.0,0.980140937852212
60.0,207.550992567739,oracle,OTFS,0.0,870000.0,15.0,0.980140937852212
60.0,212.36914060949,ai_adaptive,OTFS,0.359635416666667,0.0,3.0,0.118839123570898
60.0,212.36914060949,fixed_oddm,ODDM,0.366927083333333,0.0,4.0,0.123176833240961
60.0,212.36914060949,fixed_otfs,OTFS,0.359635416666667,0.0,3.0,0.118839123570898
60.0,212.36914060949,oracle,ODDM,0.366927083333333,0.0,4.0,0.123176833240961
60.0,214.592901244144,ai_adaptive,OTFS,0.0640625,0.0,8.0,0.211724382195962
60.0,214.592901244144,fixed_oddm,ODDM,0.259114583333333,0.0,5.0,0.140782692429887
60.0,214.592901244144,fixed_otfs,OTFS,0.0640625,0.0,8.0,0.211724382195962
60.0,214.592901244144,oracle,OTFS,0.0640625,0.0,8.0,0.211724382195962
60.0,216.446035106356,ai_adaptive,OTFS,0.0434895833333333,0.0,9.0,0.223453622406801
60.0,216.446035106356,fixed_oddm,ODDM,0.213541666666667,0.0,6.0,0.153777804408128
60.0,216.446035106356,fixed_otfs,OTFS,0.0434895833333333,0.0,9.0,0.223453622406801
60.0,216.446035106356,oracle,OTFS,0.0434895833333333,0.0,9.0,0.223453622406801
60.0,216.816661878799,ai_adaptive,OTFS,0.00145923132183905,0.0,14.5,0.3478901620820545
60.0,216.816661878799,fixed_oddm,ODDM,0.012486530172413749,0.0,11.0,0.25449146115522797
60.0,216.816661878799,fixed_otfs,OTFS,0.00145923132183905,0.0,14.5,0.3478901620820545
60.0,216.816661878799,oracle,OTFS,0.00145923132183905,0.0,14.5,0.3478901620820545
60.0,220.15230283078,ai_adaptive,OTFS,0.164322916666667,0.0,6.0,0.163296369885996
60.0,220.15230283078,fixed_oddm,ODDM,0.3015625,0.0,5.0,0.135402142764953
60.0,220.15230283078,fixed_otfs,OTFS,0.164322916666667,0.0,6.0,0.163296369885996
60.0,220.15230283078,oracle,OTFS,0.164322916666667,0.0,6.0,0.163296369885996
60.0,221.264183148108,ai_adaptive,OTFS,0.128125,0.0,7.0,0.188835013597452
60.0,221.264183148108,fixed_oddm,ODDM,0.23359375,0.0,5.0,0.129717290079984
60.0,221.264183148108,fixed_otfs,OTFS,0.128125,0.0,7.0,0.188835013597452
60.0,221.264183148108,oracle,OTFS,0.128125,0.0,7.0,0.188835013597452
60.0,222.376063465435,ai_adaptive,OTFS,0.0790798611111112,0.0,9.666666666666666,0.243806409076651
60.0,222.376063465435,fixed_oddm,ODDM,0.17664930555555566,0.0,7.333333333333333,0.17994275549131633
60.0,222.376063465435,fixed_otfs,OTFS,0.0790798611111112,0.0,9.666666666666666,0.243806409076651
60.0,222.376063465435,oracle,OTFS,0.0790798611111112,0.0,9.666666666666666,0.243806409076651
80.0,578.17776501013,ai_adaptive,OTFS,0.302777777777778,0.0,5.0,0.144543460303376
80.0,578.17776501013,fixed_oddm,ODDM,0.388888888888889,0.0,4.0,0.12377951362948
80.0,578.17776501013,fixed_otfs,OTFS,0.302777777777778,0.0,5.0,0.144543460303376
80.0,578.17776501013,oracle,OTFS,0.302777777777778,0.0,5.0,0.144543460303376
80.0,584.849046914093,ai_adaptive,OTFS,0.0,900000.0,15.0,0.983358321180617
80.0,584.849046914093,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.956698046501503
80.0,584.849046914093,fixed_otfs,OTFS,0.0,900000.0,15.0,0.983358321180617
80.0,584.849046914093,oracle,OTFS,0.0,900000.0,15.0,0.983358321180617
80.0,601.156624901559,ai_adaptive,OTFS,0.0325520833333333,0.0,10.0,0.245151579492203
80.0,601.156624901559,fixed_oddm,ODDM,0.142447916666667,0.0,7.0,0.169133078421139
80.0,601.156624901559,fixed_otfs,OTFS,0.0325520833333333,0.0,10.0,0.245151579492203
80.0,601.156624901559,oracle,OTFS,0.0325520833333333,0.0,10.0,0.245151579492203
80.0,605.604146170867,ai_adaptive,OTFS,0.0119791666666667,0.0,10.0,0.261273876486862
80.0,605.604146170867,fixed_oddm,ODDM,0.0098958333333333,0.0,10.0,0.247992217395071
80.0,605.604146170867,fixed_otfs,OTFS,0.0119791666666667,0.0,10.0,0.261273876486862
80.0,605.604146170867,oracle,OTFS,0.0119791666666667,0.0,10.0,0.261273876486862
80.0,616.722949344139,ai_adaptive,OTFS,0.0010416666666666,0.0,15.0,0.365338336296619
80.0,616.722949344139,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.949749940543391
80.0,616.722949344139,fixed_otfs,OTFS,0.0010416666666666,0.0,15.0,0.365338336296619
80.0,616.722949344139,oracle,ODDM,0.0,898245.614035088,15.0,0.949749940543391
80.0,627.100498972526,ai_adaptive,OTFS,0.191145833333333,0.0,6.0,0.150889586497468
80.0,627.100498972526,fixed_oddm,ODDM,0.33203125,0.0,5.0,0.133973031051744
80.0,627.100498972526,fixed_otfs,OTFS,0.191145833333333,0.0,6.0,0.150889586497468
80.0,627.100498972526,oracle,OTFS,0.191145833333333,0.0,6.0,0.150889586497468
80.0,628.583006062295,ai_adaptive,OTFS,0.194270833333333,0.0,4.0,0.149716555242709
80.0,628.583006062295,fixed_oddm,ODDM,0.1046875,0.0,5.0,0.153073346756239
80.0,628.583006062295,fixed_otfs,OTFS,0.194270833333333,0.0,4.0,0.149716555242709
80.0,628.583006062295,oracle,ODDM,0.1046875,0.0,5.0,0.153073346756239
90.0,649.338105319069,ai_adaptive,OTFS,0.0010416666666666,0.0,15.0,0.362674714118942
90.0,649.338105319069,fixed_oddm,ODDM,0.0036458333333333,0.0,12.0,0.285705154363866
90.0,649.338105319069,fixed_otfs,OTFS,0.0010416666666666,0.0,15.0,0.362674714118942
90.0,649.338105319069,oracle,OTFS,0.0010416666666666,0.0,15.0,0.362674714118942
90.0,660.456908492341,ai_adaptive,OTFS,0.0,900000.0,15.0,0.985422843098788
90.0,660.456908492341,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.950152294102773
90.0,660.456908492341,fixed_otfs,OTFS,0.0,900000.0,15.0,0.985422843098788
90.0,660.456908492341,oracle,OTFS,0.0,900000.0,15.0,0.985422843098788
90.0,662.680669126995,ai_adaptive,OTFS,0.0072916666666666,0.0,11.0,0.280241976368692
90.0,662.680669126995,fixed_oddm,ODDM,0.0104166666666667,0.0,10.0,0.248072829679469
90.0,662.680669126995,fixed_otfs,OTFS,0.0072916666666666,0.0,11.0,0.280241976368692
90.0,662.680669126995,oracle,OTFS,0.0072916666666666,0.0,11.0,0.280241976368692
90.0,667.128190396304,ai_adaptive,OTFS,0.052777777777777764,150000.0,8.833333333333334,0.3471951605826003
90.0,667.128190396304,fixed_oddm,ODDM,0.04470486111111111,149707.60233918132,8.333333333333334,0.31902623240793765
90.0,667.128190396304,fixed_otfs,OTFS,0.052777777777777764,150000.0,8.833333333333334,0.3471951605826003
90.0,667.128190396304,oracle,OTFS,0.052777777777777764,150000.0,8.833333333333334,0.3471951605826003
90.0,670.093204575843,ai_adaptive,OTFS,0.270486111111111,0.0,6.0,0.155526763668882
90.0,670.093204575843,fixed_oddm,ODDM,0.380902777777778,0.0,4.0,0.122421562303764
90.0,670.093204575843,fixed_otfs,OTFS,0.270486111111111,0.0,6.0,0.155526763668882
90.0,670.093204575843,oracle,OTFS,0.270486111111111,0.0,6.0,0.155526763668882
90.0,673.058218755382,ai_adaptive,OTFS,0.0010416666666666,0.0,15.0,0.366732680891252
90.0,673.058218755382,fixed_oddm,ODDM,0.0015625,0.0,14.0,0.313175608126984
90.0,673.058218755382,fixed_otfs,OTFS,0.0010416666666666,0.0,15.0,0.366732680891252
90.0,673.058218755382,oracle,OTFS,0.0010416666666666,0.0,15.0,0.366732680891252
90.0,684.918275473539,ai_adaptive,OTFS,0.0104166666666667,0.0,10.0,0.272155655185501
90.0,684.918275473539,fixed_oddm,ODDM,0.0052083333333333,0.0,12.0,0.272803317125485
90.0,684.918275473539,fixed_otfs,OTFS,0.0104166666666667,0.0,10.0,0.272155655185501
90.0,684.918275473539,oracle,ODDM,0.0052083333333333,0.0,12.0,0.272803317125485
90.0,693.072064467272,ai_adaptive,OTFS,0.04921874999999995,0.0,10.0,0.253133983479718
90.0,693.072064467272,fixed_oddm,ODDM,0.11184895833333351,0.0,8.0,0.19482027369722948
90.0,693.072064467272,fixed_otfs,OTFS,0.04921874999999995,0.0,10.0,0.253133983479718
90.0,693.072064467272,oracle,OTFS,0.04921874999999995,0.0,10.0,0.253133983479718
100.0,704.190867640543,ai_adaptive,OTFS,0.0,900000.0,15.0,0.985453787904977
100.0,704.190867640543,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.951667979002309
100.0,704.190867640543,fixed_otfs,OTFS,0.0,900000.0,15.0,0.985453787904977
100.0,704.190867640543,oracle,OTFS,0.0,900000.0,15.0,0.985453787904977
100.0,707.155881820082,ai_adaptive,OTFS,0.119791666666667,0.0,5.0,0.172931612007741
100.0,707.155881820082,fixed_oddm,ODDM,0.107291666666667,0.0,5.0,0.14794559008488
100.0,707.155881820082,fixed_otfs,OTFS,0.119791666666667,0.0,5.0,0.172931612007741
100.0,707.155881820082,oracle,OTFS,0.119791666666667,0.0,5.0,0.172931612007741
100.0,708.638388909852,ai_adaptive,OTFS,0.101041666666667,0.0,7.0,0.189508507332404
100.0,708.638388909852,fixed_oddm,ODDM,0.24609375,0.0,5.0,0.144569032193727
100.0,708.638388909852,fixed_otfs,OTFS,0.101041666666667,0.0,7.0,0.189508507332404
100.0,708.638388909852,oracle,OTFS,0.101041666666667,0.0,7.0,0.189508507332404
100.0,728.652234621741,ai_adaptive,OTFS,0.0,900000.0,15.0,0.978060775997322
100.0,728.652234621741,fixed_oddm,ODDM,0.0005208333333333,0.0,15.0,0.3439851898791
100.0,728.652234621741,fixed_otfs,OTFS,0.0,900000.0,15.0,0.978060775997322
100.0,728.652234621741,oracle,OTFS,0.0,900000.0,15.0,0.978060775997322
100.0,741.253544884782,ai_adaptive,OTFS,0.013541666666666648,150000.0,11.5,0.39654733680058535
100.0,741.253544884782,fixed_oddm,ODDM,0.014453124999999983,74853.80116959066,11.333333333333334,0.31912724344362775
100.0,741.253544884782,fixed_otfs,OTFS,0.013541666666666648,150000.0,11.5,0.39654733680058535
100.0,741.253544884782,oracle,ODDM,0.0005208333333333,0.0,15.0,0.339397094529486
100.0,741.253544884782,oracle,OTFS,0.01439393939393938,163636.36363636365,11.454545454545455,0.405350104106366
100.0,750.889840968284,ai_adaptive,OTFS,0.0328125,0.0,8.0,0.222012823812773
100.0,750.889840968284,fixed_oddm,ODDM,0.0291666666666667,0.0,8.0,0.206801565342489
100.0,750.889840968284,fixed_otfs,OTFS,0.0328125,0.0,8.0,0.222012823812773
100.0,750.889840968284,oracle,OTFS,0.0328125,0.0,8.0,0.222012823812773
100.0,753.113601602939,ai_adaptive,OTFS,0.0510416666666667,0.0,7.0,0.210456676945518
100.0,753.113601602939,fixed_oddm,ODDM,0.0411458333333333,0.0,7.0,0.186951972964866
100.0,753.113601602939,fixed_otfs,OTFS,0.0510416666666667,0.0,7.0,0.210456676945518
100.0,753.113601602939,oracle,OTFS,0.0510416666666667,0.0,7.0,0.210456676945518
100.0,762.008644141556,ai_adaptive,OTFS,0.213715277777778,0.0,7.0,0.178405970975705
100.0,762.008644141556,fixed_oddm,ODDM,0.390451388888889,0.0,4.0,0.125422889921545
100.0,762.008644141556,fixed_otfs,OTFS,0.213715277777778,0.0,7.0,0.178405970975705
100.0,762.008644141556,oracle,OTFS,0.213715277777778,0.0,7.0,0.178405970975705
100.0,764.232404776211,ai_adaptive,OTFS,0.0088541666666666,0.0,11.0,0.282014043752287
100.0,764.232404776211,fixed_oddm,ODDM,0.0067708333333333,0.0,11.0,0.262434710352169
100.0,764.232404776211,fixed_otfs,OTFS,0.0088541666666666,0.0,11.0,0.282014043752287
100.0,764.232404776211,oracle,OTFS,0.0088541666666666,0.0,11.0,0.282014043752287
100.0,772.386193769943,ai_adaptive,OTFS,0.0,900000.0,15.0,0.986179730540268
100.0,772.386193769943,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.953216180005156
100.0,772.386193769943,fixed_otfs,OTFS,0.0,900000.0,15.0,0.986179730540268
100.0,772.386193769943,oracle,OTFS,0.0,900000.0,15.0,0.986179730540268
100.0,775.351207949482,ai_adaptive,OTFS,0.0966145833333333,0.0,8.0,0.204980385104085
100.0,775.351207949482,fixed_oddm,ODDM,0.234375,0.0,5.0,0.140726222869171
100.0,775.351207949482,fixed_otfs,OTFS,0.0966145833333333,0.0,8.0,0.204980385104085
100.0,775.351207949482,oracle,OTFS,0.0966145833333333,0.0,8.0,0.204980385104085
110.0,784.987504032984,ai_adaptive,OTFS,0.0473958333333333,0.0,7.0,0.203765506539748
110.0,784.987504032984,fixed_oddm,ODDM,0.0177083333333333,0.0,9.0,0.227153893803438
110.0,784.987504032984,fixed_otfs,OTFS,0.0473958333333333,0.0,7.0,0.203765506539748
110.0,784.987504032984,oracle,ODDM,0.0177083333333333,0.0,9.0,0.227153893803438
110.0,794.623800116487,ai_adaptive,OTFS,0.078125,0.0,6.0,0.190290124631171
110.0,794.623800116487,fixed_oddm,ODDM,0.0755208333333333,0.0,6.0,0.168787394439827
110.0,794.623800116487,fixed_otfs,OTFS,0.078125,0.0,6.0,0.190290124631171
110.0,794.623800116487,oracle,OTFS,0.078125,0.0,6.0,0.190290124631171
110.0,796.847560751141,ai_adaptive,OTFS,0.0046875,0.0,12.0,0.302387135094372
110.0,796.847560751141,fixed_oddm,ODDM,0.0119791666666667,0.0,10.0,0.243093691262874
110.0,796.847560751141,fixed_otfs,OTFS,0.0046875,0.0,12.0,0.302387135094372
110.0,796.847560751141,oracle,OTFS,0.0046875,0.0,12.0,0.302387135094372
110.0,800.553828475565,ai_adaptive,OTFS,0.160677083333333,0.0,6.0,0.183828148232533
110.0,800.553828475565,fixed_oddm,ODDM,0.297135416666667,0.0,5.0,0.13790382291947
110.0,800.553828475565,fixed_otfs,OTFS,0.160677083333333,0.0,6.0,0.183828148232533
110.0,800.553828475565,oracle,OTFS,0.160677083333333,0.0,6.0,0.183828148232533
110.0,807.966363924413,ai_adaptive,OTFS,0.0072916666666666,0.0,11.0,0.278262260035973
110.0,807.966363924413,fixed_oddm,ODDM,0.0046875,0.0,12.0,0.281393067748892
110.0,807.966363924413,fixed_otfs,OTFS,0.0072916666666666,0.0,11.0,0.278262260035973
110.0,807.966363924413,oracle,ODDM,0.0046875,0.0,12.0,0.281393067748892
110.0,828.721463181187,ai_adaptive,OTFS,0.0,900000.0,15.0,0.976910226444845
110.0,828.721463181187,fixed_oddm,ODDM,0.0,898245.614035088,15.0,0.957222875887149
110.0,828.721463181187,fixed_otfs,OTFS,0.0,900000.0,15.0,0.976910226444845
110.0,828.721463181187,oracle,OTFS,0.0,900000.0,15.0,0.976910226444845
110.0,841.322773444228,ai_adaptive,OTFS,0.0432291666666667,0.0,7.0,0.203742154630527
110.0,841.322773444228,fixed_oddm,ODDM,0.0432291666666667,0.0,7.0,0.183567072243711
110.0,841.322773444228,fixed_otfs,OTFS,0.0432291666666667,0.0,7.0,0.203742154630527
110.0,841.322773444228,oracle,OTFS,0.0432291666666667,0.0,7.0,0.203742154630527
110.0,851.700323072615,ai_adaptive,OTFS,0.123958333333333,0.0,5.0,0.168574055230538
110.0,851.700323072615,fixed_oddm,ODDM,0.0765625,0.0,6.0,0.172302510267531
110.0,851.700323072615,fixed_otfs,OTFS,0.123958333333333,0.0,5.0,0.168574055230538
110.0,851.700323072615,oracle,ODDM,0.0765625,0.0,6.0,0.172302510267531
120.0,853.182830162384,ai_adaptive,OTFS,0.336458333333333,0.0,5.0,0.145966402082887
120.0,853.182830162384,fixed_oddm,ODDM,0.403298611111111,0.0,4.0,0.12195905031728
120.0,853.182830162384,fixed_otfs,OTFS,0.336458333333333,0.0,5.0,0.145966402082887
120.0,853.182830162384,oracle,OTFS,0.336458333333333,0.0,5.0,0.145966402082887
120.0,872.455422329389,ai_adaptive,OTFS,0.0119791666666667,0.0,10.0,0.270426777389735
120.0,872.455422329389,fixed_oddm,ODDM,0.0125,0.0,10.0,0.244409195136645
120.0,872.455422329389,fixed_otfs,OTFS,0.0119791666666667,0.0,10.0,0.270426777389735
120.0,872.455422329389,oracle,OTFS,0.0119791666666667,0.0,10.0,0.270426777389735
130.0,945.098269728098,ai_adaptive,OTFS,0.2078125,0.0,7.0,0.161266474662588
130.0,945.098269728098,fixed_oddm,ODDM,0.396006944444444,0.0,4.0,0.118513476887931
130.0,945.098269728098,fixed_otfs,OTFS,0.2078125,0.0,7.0,0.161266474662588
130.0,945.098269728098,oracle,OTFS,0.2078125,0.0,7.0,0.161266474662588
130.0,963.629608350217,ai_adaptive,OTFS,0.12065972222222228,0.0,5.833333333333333,0.19140643346647168
130.0,963.629608350217,fixed_oddm,ODDM,0.09270833333333321,0.0,6.5,0.1805215817935615
130.0,963.629608350217,fixed_otfs,OTFS,0.12065972222222228,0.0,5.833333333333333,0.19140643346647168
130.0,963.629608350217,oracle,OTFS,0.12065972222222228,0.0,5.833333333333333,0.19140643346647168
140.0,1556.63244425804,ai_adaptive,OTFS,0.10604166666666666,0.0,6.8,0.18350016736855118
140.0,1556.63244425804,fixed_oddm,ODDM,0.07270833333333337,0.0,7.6,0.1561671578591705
140.0,1556.63244425804,fixed_otfs,OTFS,0.10604166666666666,0.0,6.8,0.18350016736855118
140.0,1556.63244425804,oracle,ODDM,0.0833333333333333,0.0,6.0,0.125423244557417
140.0,1556.63244425804,oracle,OTFS,0.08033854166666658,0.0,7.5,0.20003592444764673
140.0,1572.19876870062,ai_adaptive,OTFS,0.0020833333333333,0.0,13.0,0.290769709257386
140.0,1572.19876870062,fixed_oddm,ODDM,0.003125,0.0,13.0,0.254998583255576
140.0,1572.19876870062,fixed_otfs,OTFS,0.0020833333333333,0.0,13.0,0.290769709257386
140.0,1572.19876870062,oracle,OTFS,0.0020833333333333,0.0,13.0,0.290769709257386
150.0,1637.79970742293,ai_adaptive,OTFS,0.18125,0.0,4.0,0.125804607127513
150.0,1637.79970742293,fixed_oddm,ODDM,0.116145833333333,0.0,5.0,0.106301116332358
150.0,1637.79970742293,fixed_otfs,OTFS,0.18125,0.0,4.0,0.125804607127513
150.0,1637.79970742293,oracle,OTFS,0.18125,0.0,4.0,0.125804607127513
150.0,1672.26799726007,ai_adaptive,OTFS,0.0421875,0.0,7.0,0.192803205894587
150.0,1672.26799726007,fixed_oddm,ODDM,0.03125,0.0,8.0,0.162710261145583
150.0,1672.26799726007,fixed_otfs,OTFS,0.0421875,0.0,7.0,0.192803205894587
150.0,1672.26799726007,oracle,OTFS,0.0421875,0.0,7.0,0.192803205894587
160.0,1732.30953439574,ai_adaptive,OTFS,0.105729166666667,0.0,5.0,0.154456316377014
