frame,scenario_id,environment,snr_db,speed_kmph,predicted_OTFS_BER,actual_BER_OTFS,predicted_ODDM_BER,actual_BER_ODDM,predicted_OTFS_throughput,actual_TP_OTFS,predicted_ODDM_throughput,actual_TP_ODDM,predicted_OTFS_CQI,CQI_OTFS_from_trace,predicted_OTFS_ACS,actual_ACS_OTFS,predicted_ODDM_ACS,actual_ACS_ODDM
5,J,Urban,10.0,12.0,0.0146356717678279,0.103125,0.0098890781563627,0.109895833333333,328355.46084187,0,441721.865385091,0.0,11.9611111111111,5,0.513246478085519,0.172515241131142,0.562521520584469,0.154077022603517
6,J,Urban,10.0,12.0,0.0146356717678278,0.0,0.0098890781563627,0.0,328355.46084187,900000,441721.865385091,898245.614035088,11.9611111111111,15,0.513246478085519,0.984802584018775,0.562521520584469,0.954934923716694
7,J,Urban,12.0,16.0,0.0146356717678278,0.0005208333333333,0.0098890781563627,0.0036458333333333,328355.46084187,0,441721.865385091,0.0,11.9611111111111,12,0.513246478085519,0.36893728368789,0.562521520584469,0.285846616031416
8,J,Urban,12.0,16.0,0.0146356717678278,0.0427083333333333,0.0098890781563627,0.0453125,328355.46084187,0,441721.865385091,0.0,11.9611111111111,7,0.513246478085519,0.208622238291141,0.562521520584469,0.18949801410261
9,J,Urban,12.0,16.0,0.0146356717678278,0.0010416666666666,0.0098890781563627,0.0005208333333333,328355.46084187,0,441721.865385091,0.0,11.9611111111111,15,0.513246478085519,0.366807659325255,0.562521520584469,0.350039580874082
10,J,Urban,8.0,16.0,0.0146356717678279,0.0484375,0.0098890781563627,0.0572916666666667,328355.46084187,0,441721.865385091,0.0,11.9611111111111,7,0.513246478085519,0.210543836754585,0.562521520584469,0.183910943488554
11,J,Urban,8.0,16.0,0.0146356717678278,0.210416666666667,0.0098890781563627,0.197395833333333,328355.46084187,0,441721.865385091,0.0,11.9611111111111,4,0.513246478085519,0.153156212327174,0.562521520584469,0.133109323841514
12,J,Urban,8.0,16.0,0.0146356717678278,0.0088541666666666,0.0098890781563627,0.0088541666666666,328355.46084187,0,441721.865385091,0.0,11.9611111111111,11,0.513246478085519,0.283350061183882,0.562521520584469,0.262626162535654
13,J,Urban,11.0,21.0,0.0145797654576751,0.0572916666666667,0.0098113511034688,0.0760416666666667,310186.850361867,0,413614.079122941,0.0,11.9611111111111,6,0.513281730591352,0.209058169716707,0.562569180503778,0.169088179069007
14,J,Urban,11.0,21.0,0.0145797654576751,0.0526041666666667,0.0098113511034688,0.0614583333333333,310186.850361867,0,413614.079122941,0.0,11.9611111111111,7,0.513281730591352,0.218084881308579,0.562569180503778,0.18591007472941
15,J,Urban,11.0,21.0,0.0145797654576751,0.0,0.0098113511034688,0.0,310186.850361867,900000,413614.079122941,898245.614035088,11.9611111111111,15,0.513281730591352,0.977670564103748,0.562569180503778,0.952735271033782
16,J,Urban,8.0,21.0,0.0145797654576751,0.0578125,0.0098113511034689,0.05625,310186.850361867,0,413614.079122941,0.0,11.9611111111111,7,0.513281730591352,0.209551225305586,0.562569180503778,0.188850485456911
17,J,Urban,8.0,21.0,0.0145797654576751,0.0296875,0.0098113511034688,0.0317708333333333,310186.850361867,0,413614.079122941,0.0,11.9611111111111,8,0.513281730591352,0.229418288535623,0.562569180503778,0.207334756942911
18,J,Urban,8.0,21.0,0.0145797654576751,0.0380208333333333,0.0098113511034688,0.0375,310186.850361867,0,413614.079122941,0.0,11.9611111111111,8,0.513281730591352,0.225578554383445,0.562569180503778,0.201127350547115
19,J,Urban,14.0,24.0,1.60050362889453e-11,0.0,4.6975813146549e-11,0.0,844728.265107213,900000,773969.24481495,898245.614035088,14.7355555555556,15,0.921752484106741,0.981230436541994,0.849949596070165,0.955396478741298
20,J,Urban,14.0,24.0,1.60050362889453e-11,0.0,4.6975813146549e-11,0.0,844728.265107213,900000,773969.24481495,898245.614035088,14.7355555555556,15,0.921752484106741,0.982285374674708,0.849949596070166,0.959220966388051
21,J,Urban,14.0,24.0,1.60050362889453e-11,0.0036458333333333,4.697581314654879e-11,0.0036458333333333,844728.265107213,0,773969.24481495,0.0,14.7355555555556,12,0.921752484106741,0.309363022119275,0.849949596070165,0.283515883702682
22,J,Urban,8.0,24.0,0.0145797654576751,0.0098958333333333,0.0098113511034688,0.0083333333333333,310186.850361867,0,413614.079122941,0.0,11.9611111111111,10,0.513281730591352,0.270441342855201,0.562569180503778,0.262185598476719
23,J,Urban,8.0,24.0,0.0145797654576751,0.0026041666666666,0.0098113511034688,0.0010416666666666,310186.850361867,0,413614.079122941,0.0,11.9611111111111,15,0.513281730591352,0.327012058509292,0.562569180503778,0.342758488873703
24,J,Urban,8.0,24.0,0.0145797654576751,0.0802083333333333,0.0098113511034688,0.0958333333333333,310186.850361867,0,413614.079122941,0.0,11.9611111111111,5,0.513281730591352,0.180029384247629,0.562569180503778,0.159915454146557
1,K,HighSpeedRail,5.48,301.4,0.115275938764658,0.0645833333333333,0.0708824019015145,0.0604166666666667,0.0,0,0.0,0.0,5.54,6,0.186768291044413,0.189138491892524,0.181778411669823,0.162565382728465
2,K,HighSpeedRail,5.81,327.5,0.11526739249948,0.0796875,0.0712410620417112,0.0541666666666667,0.0,0,0.0,0.0,5.45444444444444,6,0.185793334807399,0.189943945616053,0.181549099754393,0.186036439175602
3,K,HighSpeedRail,6.49,278.6,0.115275938764658,0.152604166666667,0.0708824019015146,0.117708333333333,0.0,0,0.0,0.0,5.54,4,0.186768291044413,0.156710217830436,0.181778411669823,0.15020492898244
4,K,HighSpeedRail,7.48,263.0,0.115275938764658,0.0510416666666667,0.0710671424947032,0.0703125,0.0,0,0.0,0.0,5.54111111111111,7,0.186768291044413,0.18906817376893,0.181810625070106,0.17099046352729
5,K,HighSpeedRail,8.69,307.7,0.0320453551200762,0.0546875,0.0146412316919288,0.0776041666666667,177966.666666667,0,29000.0,0.0,10.4766666666667,7,0.35724783775085,0.202764275100535,0.267076124285522,0.166104326414881
6,K,HighSpeedRail,9.98,292.1,0.0320453551200762,0.0041666666666666,0.0146412316919288,0.0041666666666666,177966.666666667,0,29000.0,0.0,10.4766666666667,12,0.35724783775085,0.30369407326483,0.267076124285522,0.279811644849016
7,K,HighSpeedRail,10.99,243.2,0.0319129009491968,0.0,0.0146320648179593,0.0046875,153900.0,900000,26000.0,0.0,10.3511111111111,15,0.343828912897201,0.971692446269272,0.264758957099573,0.274329793660182
8,K,HighSpeedRail,10.95,269.3,0.0320453551200762,0.0135416666666667,0.0146412316919288,0.0197916666666667,177966.666666667,0,29000.0,0.0,10.4766666666667,10,0.35724783775085,0.257961080405117,0.267076124285522,0.226827053899564
9,K,HighSpeedRail,10.71,269.8,0.118999983127499,0.131770833333333,0.261859762917056,0.227604166666667,0.0,0,0.0,0.0,7.18888888888888,7,0.201758032083306,0.192865835869484,0.147592445462981,0.150250053686136
10,K,HighSpeedRail,10.31,300.4,0.118999983127499,0.0505208333333333,0.261859762917056,0.175260416666667,0.0,0,0.0,0.0,7.18888888888888,9,0.201758032083306,0.214599476810734,0.147592445462981,0.153059931792838
11,K,HighSpeedRail,9.76,255.9,0.118999983127499,0.2421875,0.261859762917056,0.337760416666667,0.0,0,0.0,0.0,7.18888888888888,5,0.201758032083306,0.145618668312859,0.147592445462981,0.123958508083563
12,K,HighSpeedRail,9.1,244.8,0.124053075989316,0.155208333333333,0.263366420627197,0.281770833333333,0.0,0,0.0,0.0,7.14888888888888,6,0.200729001456036,0.176958298608764,0.147153212638512,0.141239983016966
13,K,HighSpeedRail,8.38,294.0,0.118999983127499,0.248697916666667,0.261859762917056,0.336197916666667,0.0,0,0.0,0.0,7.18888888888888,5,0.201758032083306,0.155992627548735,0.147592445462981,0.124124373798273
14,K,HighSpeedRail,7.62,282.9,0.118999983127499,0.322135416666667,0.261859762917056,0.370833333333333,0.0,0,0.0,0.0,7.18888888888888,4,0.201758032083306,0.133460464595999,0.147592445462981,0.126928200040202
15,K,HighSpeedRail,6.9,238.4,0.225405810769851,0.226822916666667,0.325380283662384,0.315885416666667,0.0,0,0.0,0.0,5.1611111111111,5,0.169878366816824,0.158701852378757,0.139143011989916,0.140099786342847
16,K,HighSpeedRail,5.46,269.1,0.225422707794127,0.35234375,0.325454953688043,0.380989583333333,0.0,0,0.0,0.0,5.15444444444443,3,0.169909748398557,0.129315839485617,0.139029174236911,0.113445520239416
17,K,HighSpeedRail,3.92,302.2,0.115275938764658,0.1859375,0.0708824019015145,0.121354166666667,0.0,0,0.0,0.0,5.54,4,0.186768291044413,0.141432734374847,0.181778411669823,0.147315280729229
18,K,HighSpeedRail,2.76,303.9,0.115275938764658,0.2484375,0.0708824019015146,0.194791666666667,0.0,0,0.0,0.0,5.54,3,0.186768291044413,0.147983190285546,0.181778411669823,0.136084959778113
19,K,HighSpeedRail,2.11,253.6,0.254770054461528,0.130208333333333,0.202901643592557,0.111979166666667,0.0,0,0.0,0.0,3.56555555555555,5,0.152234158727715,0.172059192907513,0.140736823814928,0.155192128600611
20,K,HighSpeedRail,2.05,296.9,0.254770054461528,0.0505208333333333,0.202901643592557,0.040625,0.0,0,0.0,0.0,3.56555555555555,7,0.152234158727715,0.210727030511444,0.140736823814928,0.18753248078794
21,K,HighSpeedRail,2.57,223.5,0.116015264023397,0.207291666666667,0.0718769044928024,0.186458333333333,0.0,0,0.0,0.0,5.55666666666667,4,0.186812465046837,0.154623708163266,0.181565685194028,0.132551149571275
22,K,HighSpeedRail,3.62,266.8,0.115275938764658,0.241666666666667,0.0710671424947032,0.159375,0.0,0,0.0,0.0,5.54111111111111,3,0.186768291044413,0.141643969331617,0.181810625070106,0.140015600538946
23,K,HighSpeedRail,5.08,216.6,0.116015264023397,0.0927083333333333,0.0718769044928024,0.0572916666666667,0.0,0,0.0,0.0,5.55666666666667,6,0.186812465046837,0.189541369173848,0.181565685194028,0.179799584052501
24,K,HighSpeedRail,6.55,218.2,0.116015264023397,0.169270833333333,0.0718769044928024,0.109375,0.0,0,0.0,0.0,5.55666666666667,4,0.186812465046837,0.151808872499193,0.181565685194028,0.15701206218268
1,L,Urban,15.0,25.0,0.0526015877707585,0.0925347222222222,0.1275526311681,0.388541666666667,351039.5766545,0,86321.4810259447,0.0,11.5177777777778,10,0.400395319981834,0.203179973359655,0.234561614525877,0.120293989061552
2,L,Urban,15.0,25.0,0.0526015877707586,0.0026041666666666,0.1275526311681,0.155381944444444,351039.5766545,0,86321.4810259447,0.0,11.5177777777778,15,0.400395319981834,0.340570364764548,0.234561614525877,0.192442980833238
3,L,Urban,15.0,25.0,0.0526015877707585,0.211458333333333,0.1275526311681,0.379166666666667,351039.5766545,0,86321.4810259447,0.0,11.5177777777778,7,0.400395319981834,0.165499638856222,0.234561614525877,0.125625557772454
4,L,Urban,15.0,25.0,0.0526015877707585,0.169444444444444,0.1275526311681,0.390451388888889,351039.5766545,0,86321.4810259447,0.0,11.5177777777778,8,0.400395319981834,0.156271311878904,0.234561614525877,0.121156631237468
5,L,Urban,15.0,25.0,0.0526015877707585,0.221006944444444,0.1275526311681,0.389583333333333,351039.5766545,0,86321.4810259447,0.0,11.5177777777778,7,0.400395319981834,0.124075268016677,0.234561614525877,0.108063650446841
6,L,Urban,15.0,25.0,0.0526015877707585,0.0102430555555556,0.1275526311681,0.219965277777778,351039.5766545,0,86321.4810259447,0.0,11.5177777777778,14,0.400395319981834,0.292510750146429,0.234561614525877,0.174997700039018
7,L,Urban,10.0,40.0,0.148400885381869,0.186284722222222,0.38418028057262,0.384895833333333,1996.10136452242,0,1996.10136452242,0.0,8.32666666666666,8,0.204498548057572,0.179248814625115,0.136014509128077,0.123132816089419
8,L,Urban,10.0,40.0,0.14812998846129,0.309895833333333,0.38418028057262,0.404340277777778,1000.0,0,0.0,0.0,8.33777777777778,5,0.204630461230238,0.146748475264322,0.135856127829567,0.123720240136035
9,L,Urban,10.0,40.0,0.14812998846129,0.185069444444444,0.38418028057262,0.371701388888889,1000.0,0,0.0,0.0,8.33777777777778,8,0.204630461230238,0.182428217587589,0.135856127829567,0.116116365172051
10,L,Urban,10.0,40.0,0.14812998846129,0.294618055555556,0.38418028057262,0.386979166666667,1000.0,0,0.0,0.0,8.33777777777778,6,0.204630461230238,0.142776297330803,0.135856127829567,0.123307414697753
11,L,Urban,10.0,40.0,0.14812998846129,0.346701388888889,0.38418028057262,0.393229166666667,1000.0,0,0.0,0.0,8.33777777777778,4,0.204630461230238,0.0997706741438132,0.135856127829567,0.124209076006176
12,L,Urban,10.0,40.0,0.14812998846129,0.259895833333333,0.38418028057262,0.384375,1000.0,0,0.0,0.0,8.33777777777778,7,0.204630461230238,0.169975492456479,0.135856127829567,0.120479524925859
13,L,Urban,6.0,55.0,0.224150413029866,0.358506944444444,0.383358782142573,0.403993055555556,0.0,0,0.0,0.0,5.48444444444445,4,0.173836867440873,0.130819671801336,0.141193951031884,0.117683701800307
14,L,Urban,6.0,55.0,0.224150413029866,0.3953125,0.383358782142573,0.419270833333333,0.0,0,0.0,0.0,5.48444444444445,4,0.173836867440873,0.114174739212544,0.141193951031884,0.11873726246046
15,L,Urban,6.0,55.0,0.224150413029866,0.189930555555556,0.383358782142573,0.370659722222222,0.0,0,0.0,0.0,5.48444444444445,8,0.173836867440873,0.186271291873332,0.141193951031884,0.121670514840645
16,L,Urban,6.0,55.0,0.224150413029866,0.377951388888889,0.383358782142573,0.417013888888889,0.0,0,0.0,0.0,5.48444444444445,4,0.173836867440873,0.10953896623385,0.141193951031884,0.119540830230528
17,L,Urban,6.0,55.0,0.224150413029866,0.263368055555556,0.383358782142573,0.387152777777778,0.0,0,0.0,0.0,5.48444444444445,7,0.173836867440873,0.169823602448549,0.141193951031884,0.120739598467901
18,L,Urban,6.0,55.0,0.224150413029866,0.378125,0.383358782142573,0.419444444444444,0.0,0,0.0,0.0,5.48444444444445,4,0.173836867440873,0.122453439543045,0.141193951031884,0.121456449608232
19,L,Pedestrian,20.0,4.0,0.0015286735778222,0.0,0.0078441477827056,0.0,1211824.18254877,1800000,1188898.66622631,1796491.22807018,14.1588888888889,15,0.694671871672975,0.979111756641053,0.634355278923439,0.951212751436718
20,L,Pedestrian,20.0,4.0,0.0015286735778222,0.0,0.0078441477827056,0.0,1211824.18254877,1800000,1188898.66622631,1796491.22807018,14.1588888888889,15,0.694671871672975,0.975064079894079,0.634355278923439,0.946517363395265
21,L,Pedestrian,20.0,4.0,0.0015286735778222,0.0075520833333333,0.0078441477827056,0.0625,1211824.18254877,0,1188898.66622631,0.0,14.1588888888889,13,0.694671871672975,0.305468717566674,0.63435527892344,0.197265804478925
22,L,Pedestrian,10.0,8.0,0.0732758262460386,0.04765625,0.202257075885248,0.2453125,1000.0,0,1000.0,0.0,9.23555555555554,9,0.235292368743524,0.231112951423773,0.164600713255446,0.136103039376285
23,L,Pedestrian,10.0,8.0,0.0732758262460386,0.105208333333333,0.202257075885248,0.285677083333333,1000.0,0,1000.0,0.0,9.23555555555554,7,0.235292368743524,0.198822114763051,0.164600713255446,0.142577907380143
24,L,Pedestrian,10.0,8.0,0.0732758262460386,0.08671875,0.202257075885248,0.26953125,1000.0,0,1000.0,0.0,9.23555555555554,8,0.235292368743524,0.207724172976853,0.164600713255446,0.131799875730289
1,M,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.45931359975692e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.97926028712769,0.862538013348054,0.953616869392803
2,M,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.949553802283531,0.979343657518121,0.862538013348054,0.95983180958561
3,M,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.980961585731974,0.862538013348054,0.94653870659074
4,M,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.983434700003021,0.862538013348054,0.961420935797151
5,M,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0041666666666666,1.4593135997569101e-09,0.0041666666666666,866094.786381729,0,800112.335555978,0.0,15.0,12,0.949553802283531,0.307431336357645,0.862538013348054,0.274490057222193
6,M,Pedestrian,20.0,5.0,1.1105670004288399e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.979681046175157,0.862538013348054,0.959512259686006
7,M,Urban,15.0,30.0,1.60050362889453e-11,0.0,4.697581314654879e-11,0.0,844728.265107213,900000,773969.24481495,898245.614035088,14.7355555555556,15,0.921752484106741,0.981694434243175,0.849949596070166,0.949404639748564
8,M,Urban,15.0,30.0,1.60050362889454e-11,0.0026041666666666,5.0512908499451e-11,0.0171875,844728.265107213,0,773969.24481495,0.0,14.7355555555556,13,0.920747440241924,0.323915688292497,0.848928517380414,0.222132510080945
9,M,Urban,15.0,30.0,1.60050362889453e-11,0.0,5.0512908499451195e-11,0.0,844728.265107213,900000,773969.24481495,898245.614035088,14.7355555555556,15,0.920747440241924,0.978134158289108,0.848928517380414,0.948439250682316
10,M,Urban,15.0,30.0,1.60050362889453e-11,0.0,5.0512908499451e-11,0.00625,844728.265107213,900000,773969.24481495,0.0,14.7355555555556,15,0.920747440241924,0.97824574566941,0.848928517380414,0.263565594920087
11,M,Urban,15.0,30.0,1.60050362889454e-11,0.0348958333333333,5.0512908499451e-11,0.0291666666666667,844728.265107213,0,773969.24481495,0.0,14.7355555555556,8,0.920747440241924,0.227946405013831,0.848928517380414,0.210799005187436
12,M,Urban,15.0,30.0,1.60050362889453e-11,0.0,5.0512908499451e-11,0.0,844728.265107213,900000,773969.24481495,898245.614035088,14.7355555555556,15,0.920747440241924,0.978383839945376,0.848928517380414,0.948314558774914
13,M,Highway,12.0,100.0,0.0353357861119603,0.0041666666666666,0.0160234625903508,0.0036458333333333,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,12,0.280743850698566,0.299751214394545,0.274678304115675,0.286989767420423
14,M,Highway,12.0,100.0,0.0353357861119603,0.0473958333333333,0.0160234625903508,0.0604166666666667,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,7,0.280743850698566,0.209746866706766,0.274678304115675,0.177555627108412
15,M,Highway,12.0,100.0,0.0353357861119603,0.0302083333333333,0.0160234625903508,0.0130208333333333,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,8,0.280743850698566,0.229117471217187,0.274678304115675,0.22769899366453
16,M,Highway,12.0,100.0,0.0353357861119603,0.009375,0.0160234625903508,0.0192708333333333,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,11,0.280743850698566,0.280034061640293,0.274678304115675,0.225478359897995
17,M,Highway,12.0,100.0,0.0353357861119603,0.0015625,0.0160234625903508,0.0015625,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,14,0.280743850698566,0.34141741866434,0.274678304115675,0.317146915467361
18,M,Highway,12.0,100.0,0.0353357861119603,0.0244791666666667,0.0160234625903508,0.0171875,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,8,0.280743850698567,0.234380212865942,0.274678304115675,0.225436518202333
19,M,HighSpeedRail,8.0,250.0,0.0319129009491968,0.0135416666666667,0.0146320648179593,0.0234375,153900.0,0,26000.0,0.0,10.3511111111111,10,0.343828912897201,0.264775646660814,0.264758957099572,0.210630034612343
20,M,HighSpeedRail,8.0,250.0,0.0319129009491968,0.0015625,0.0146320648179593,0.0005208333333333,153900.0,0,26000.0,0.0,10.3511111111111,14,0.343828912897201,0.345940615749524,0.264758957099573,0.349492634377269
21,M,HighSpeedRail,8.0,250.0,0.0319129009491968,0.0776041666666667,0.0146320648179593,0.0661458333333333,153900.0,0,26000.0,0.0,10.3511111111111,6,0.343828912897201,0.178269628362918,0.264758957099572,0.161489931978485
22,M,HighSpeedRail,8.0,250.0,0.0319129009491968,0.116145833333333,0.0146320648179593,0.0765625,153900.0,0,26000.0,0.0,10.3511111111111,5,0.343828912897201,0.166280465323045,0.264758957099573,0.159538843076492
23,M,HighSpeedRail,8.0,250.0,0.0319129009491968,0.015625,0.0146320648179593,0.0182291666666667,153900.0,0,26000.0,0.0,10.3511111111111,10,0.343828912897201,0.257835778423398,0.264758957099573,0.224258182006086
24,M,HighSpeedRail,8.0,250.0,0.0319129009491968,0.122916666666667,0.0146320648179593,0.0729166666666667,153900.0,0,26000.0,0.0,10.3511111111111,5,0.343828912897201,0.176651362244785,0.264758957099573,0.170507014274909
1,N,HighSpeedRail,8.0,250.0,0.0319129009491968,0.0276041666666667,0.0146320648179593,0.0270833333333333,153900.0,0,26000.0,0.0,10.3511111111111,8,0.343828912897201,0.230549709393186,0.264758957099573,0.20261720531582
2,N,HighSpeedRail,8.0,250.0,0.0319129009491968,0.0447916666666667,0.0146320648179593,0.0244791666666667,153900.0,0,26000.0,0.0,10.3511111111111,7,0.343828912897201,0.211269923384472,0.264758957099573,0.197944413795121
3,N,HighSpeedRail,8.0,250.0,0.0319129009491968,0.126041666666667,0.0146320648179593,0.0838541666666667,153900.0,0,26000.0,0.0,10.3511111111111,5,0.343828912897201,0.179690431185603,0.264758957099573,0.166454514341627
4,N,HighSpeedRail,8.0,250.0,0.0319129009491968,0.0442708333333333,0.0146320648179593,0.0713541666666667,153900.0,0,26000.0,0.0,10.3511111111111,7,0.343828912897201,0.190464366799676,0.264758957099572,0.164021980550516
5,N,HighSpeedRail,8.0,250.0,0.0319129009491968,0.0671875,0.0146320648179593,0.0796875,153900.0,0,26000.0,0.0,10.3511111111111,6,0.343828912897201,0.185370549612401,0.264758957099572,0.166677875431701
6,N,HighSpeedRail,8.0,250.0,0.0319129009491968,0.0114583333333333,0.0146320648179593,0.009375,153900.0,0,26000.0,0.0,10.3511111111111,10,0.343828912897201,0.262299811691508,0.264758957099573,0.256463499939907
7,N,Highway,12.0,100.0,0.0354462083726869,0.0,0.0161673092534138,0.0005208333333333,59886.3547758285,900000,33901.4647405054,0.0,10.5455555555555,15,0.290587350437871,0.975378313910975,0.276599477608861,0.337723347764341
8,N,Highway,12.0,100.0,0.0353357861119603,0.0005208333333333,0.0160234625903508,0.0020833333333333,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,15,0.280743850698566,0.372601702200129,0.274678304115675,0.305327430448676
9,N,Highway,12.0,100.0,0.0353357861119603,0.0041666666666666,0.0160234625903508,0.0005208333333333,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,12,0.280743850698566,0.299716896436998,0.274678304115675,0.339397094529486
10,N,Highway,12.0,100.0,0.0352431737892935,0.0015625,0.0162435694942628,0.0109375,59886.3547758285,0,33901.4647405054,0.0,10.5877777777778,14,0.291545002357323,0.329863472700268,0.276884469335508,0.240564563422899
11,N,Highway,12.0,100.0,0.0353357861119603,0.0390625,0.0160234625903508,0.0442708333333333,36753.0214424951,0,29909.2620114606,0.0,10.5788888888889,7,0.280743850698566,0.210739578318843,0.274678304115675,0.192213891134797
12,N,Highway,12.0,100.0,0.0353357861119603,0.0,0.0160234625903508,0.0,36753.0214424951,900000,29909.2620114606,898245.614035088,10.5788888888889,15,0.280743850698566,0.975820832550738,0.274678304115675,0.95399441226228
13,N,Urban,15.0,30.0,1.60050362889453e-11,0.0015625,5.0512908499451e-11,0.0083333333333333,844728.265107213,0,773969.24481495,0.0,14.7355555555556,14,0.920747440241923,0.338247312502127,0.848928517380414,0.247380576161471
14,N,Urban,15.0,30.0,1.60050362889454e-11,0.0046875,5.0512908499451e-11,0.0109375,844728.265107213,0,773969.24481495,0.0,14.7355555555556,12,0.920747440241924,0.298981607113459,0.848928517380414,0.249409242805989
15,N,Urban,15.0,30.0,1.60050362889453e-11,0.0,5.0512908499451e-11,0.0,844728.265107213,900000,773969.24481495,898245.614035088,14.7355555555556,15,0.920747440241924,0.981892576067899,0.848928517380414,0.960907673836976
16,N,Urban,15.0,30.0,1.60050362889453e-11,0.0020833333333333,5.0512908499451e-11,0.0052083333333333,844728.265107213,0,773969.24481495,0.0,14.7355555555556,13,0.920747440241924,0.32879202389605,0.848928517380414,0.272064092406474
17,N,Urban,15.0,30.0,1.60050362889454e-11,0.0,5.0512908499451195e-11,0.0,844728.265107213,900000,773969.24481495,898245.614035088,14.7355555555556,15,0.920747440241924,0.977867799041914,0.848928517380414,0.959849570867092
18,N,Urban,15.0,30.0,1.60050362889454e-11,0.0005208333333333,5.0512908499451195e-11,0.00625,844728.265107213,0,773969.24481495,0.0,14.7355555555556,15,0.920747440241924,0.366992402956481,0.848928517380414,0.262504713391154
19,N,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.45931359975692e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.986780154821364,0.862538013348054,0.952901203310816
20,N,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.980495078565832,0.862538013348054,0.962009594679923
21,N,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.977853584335053,0.862538013348054,0.953549561496251
22,N,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.981019251646628,0.862538013348054,0.962619689393494
23,N,Pedestrian,20.0,5.0,1.1105670004288299e-11,0.0,1.4593135997569101e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.98618481431525,0.862538013348054,0.954577062381574
24,N,Pedestrian,20.0,5.0,1.1105670004288399e-11,0.0,1.45931359975692e-09,0.0,866094.786381729,900000,800112.335555978,898245.614035088,15.0,15,0.94955380228353,0.974954298746006,0.862538013348054,0.949276584169118
1,O,Urban,20.0,40.0,1.2093249352128999e-12,0.0,1.13508575077838e-12,0.0,892380.701754386,900000,896729.957805912,898245.614035088,15.0,15,0.984911021307831,0.980617084493338,0.96289802768016,0.957961394733648
2,O,Urban,20.0,40.0,1.13508575077838e-12,0.0,1.13508575077838e-12,0.0,893253.216374269,900000,898549.172346645,898245.614035088,15.0,15,0.986640138505031,0.978317682153607,0.964540355638242,0.953033695397284
3,O,Urban,20.0,40.0,1.13508575077838e-12,0.0,1.13508575077838e-12,0.0,893253.216374269,900000,898549.172346646,898245.614035088,15.0,15,0.986640138505031,0.976211019105469,0.964540355638243,0.948423394965803
4,O,Urban,20.0,40.0,1.2093249352128999e-12,0.0,1.13508575077838e-12,0.0,893253.216374269,900000,898549.172346645,898245.614035088,15.0,15,0.986640138505031,0.980059846347322,0.964540355638243,0.955660060515084
5,O,Urban,20.0,40.0,1.13508575077838e-12,0.0,1.13508575077838e-12,0.0005208333333333,893253.216374269,900000,898549.172346645,0.0,15.0,15,0.986640138505031,0.981785107694134,0.964540355638242,0.345106584461106
6,O,Urban,15.0,40.0,3.37348026045336e-10,0.0,1.0887654284625902e-09,0.0,812738.011695907,900000,716869.261328156,898245.614035088,14.6788888888889,15,0.887619829237877,0.980036977268327,0.799528996174252,0.950006859713504
7,O,Urban,15.0,40.0,1.6986412561542e-11,0.0,5.3419709590487e-11,0.0,837728.265107213,900000,770975.092768166,898245.614035088,14.7,15,0.914662770047509,0.984479920412274,0.845094754914194,0.958007936313283
8,O,Urban,15.0,40.0,3.37348026045336e-10,0.0010416666666666,1.0887654284626e-09,0.0057291666666666,812738.011695907,0,716869.261328156,0.0,14.6788888888889,15,0.887619829237877,0.361685549790533,0.799528996174252,0.27679056367726
