Waveform,Environment,Speed_kmh,DelayProfile,DelaySpread,NumPaths,DopplerSpread,Modulation,Detector,SNR_dB,BER,SER,PER,EVM_percent,SINR_est_dB,CQI,Throughput_bps,SpectralEfficiency_bps_per_Hz,Runtime_sec,AvgIterations,ScenarioID,Category,FocusMode,CondID,TrialIdx,Timestamp
OFDM,Pedestrian,60,EPA,0,7,0.4702465137,64,MMSETAP,0,0.4232638889,0.984375,1,90.4104,0.875628,4,0,0,0.0060324,1,245,MidMobility,0,49,5,2026-08-22 18:57:47
OFDM,Pedestrian,60,EPA,0,7,0.4702465137,64,LMMSE,0,0.4232638889,0.984375,1,90.389,0.877693,4,0,0,0.0079462,1,245,MidMobility,0,49,5,2026-08-22 18:57:47
OTFS,Pedestrian,60,EPA,0,7,0.4679560815,64,MRC,5,0.5052083333,0.98125,1,181.302,-5.16807,1,0,0,0.012606,50,246,MidMobility,0,50,1,2026-08-22 18:57:47
OTFS,Pedestrian,60,EPA,0,7,0.4679560815,64,LMMSE,5,0.4534722222,0.9791666667,1,95.2073,0.426594,4,0,0,0.0039353,1,246,MidMobility,0,50,1,2026-08-22 18:57:47
ODDM,Pedestrian,60,EPA,0,7,0.4679560815,64,MMSETAP,5,0.4666666667,0.9802083333,1,97.1569,0.25053,4,0,0,0.0243069,1,246,MidMobility,0,50,1,2026-08-22 18:57:47
ODDM,Pedestrian,60,EPA,0,7,0.4679560815,64,LMMSE,5,0.4559027778,0.98125,1,95.813,0.371511,4,0,0,0.0756309,1,246,MidMobility,0,50,1,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4679560815,64,MMSETAP,5,0.4673611111,0.9791666667,1,96.9102,0.272613,4,0,0,0.004523,1,246,MidMobility,0,50,1,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4679560815,64,LMMSE,5,0.4677083333,0.9791666667,1,97.0233,0.262477,4,0,0,0.0062859,1,246,MidMobility,0,50,1,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4647060677,64,MRC,5,0.3194444444,0.8989583333,1,65.5654,3.6665,5,0,0,0.016539,50,247,MidMobility,0,50,2,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4647060677,64,LMMSE,5,0.3859375,0.984375,1,85.2415,1.38698,4,0,0,0.0038482,1,247,MidMobility,0,50,2,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4647060677,64,MMSETAP,5,0.3782986111,0.9697916667,1,84.4066,1.47247,4,0,0,0.0248018,1,247,MidMobility,0,50,2,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4647060677,64,LMMSE,5,0.3833333333,0.975,1,85.0365,1.4079,4,0,0,0.0791763,1,247,MidMobility,0,50,2,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4647060677,64,MMSETAP,5,0.3822916667,0.9802083333,1,85.0482,1.4067,4,0,0,0.0045999,1,247,MidMobility,0,50,2,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4647060677,64,LMMSE,5,0.3828125,0.98125,1,85.0775,1.40371,4,0,0,0.008486,1,247,MidMobility,0,50,2,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4084348774,64,MRC,5,0.4182291667,0.9458333333,1,112.88,-1.05233,3,0,0,0.0152713,50,248,MidMobility,0,50,3,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4084348774,64,LMMSE,5,0.4215277778,0.9770833333,1,90.315,0.884806,4,0,0,0.0035541,1,248,MidMobility,0,50,3,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4084348774,64,MMSETAP,5,0.4373263889,0.9770833333,1,92.9545,0.634594,4,0,0,0.0233526,1,248,MidMobility,0,50,3,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4084348774,64,LMMSE,5,0.4206597222,0.975,1,90.4529,0.87155,4,0,0,0.0772386,1,248,MidMobility,0,50,3,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4084348774,64,MMSETAP,5,0.4279513889,0.9760416667,1,91.5925,0.762801,4,0,0,0.0065247,1,248,MidMobility,0,50,3,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4084348774,64,LMMSE,5,0.4279513889,0.9760416667,1,91.6361,0.758672,4,0,0,0.0074459,1,248,MidMobility,0,50,3,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.474390263,64,MRC,5,0.3032986111,0.8885416667,1,62.6959,4.05521,5,0,0,0.0191556,50,249,MidMobility,0,50,4,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.474390263,64,LMMSE,5,0.3894097222,0.978125,1,85.5801,1.35254,4,0,0,0.0038784,1,249,MidMobility,0,50,4,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.474390263,64,MMSETAP,5,0.3869791667,0.975,1,85.6966,1.34073,4,0,0,0.0229876,1,249,MidMobility,0,50,4,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.474390263,64,LMMSE,5,0.3927083333,0.9760416667,1,86.3632,1.27342,4,0,0,0.0780359,1,249,MidMobility,0,50,4,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.474390263,64,MMSETAP,5,0.3880208333,0.9770833333,1,85.5801,1.35254,4,0,0,0.0050809,1,249,MidMobility,0,50,4,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.474390263,64,LMMSE,5,0.3878472222,0.9760416667,1,85.586,1.35195,4,0,0,0.006015,1,249,MidMobility,0,50,4,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4714859164,64,MRC,5,0.1657986111,0.7166666667,1,33.4975,9.49975,8,0,0,0.0132191,50,250,MidMobility,0,50,5,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4714859164,64,LMMSE,5,0.3567708333,0.9604166667,1,82.5547,1.66516,4,0,0,0.0038419,1,250,MidMobility,0,50,5,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4714859164,64,MMSETAP,5,0.3980902778,0.98125,1,86.7148,1.23814,4,0,0,0.0254253,1,250,MidMobility,0,50,5,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4714859164,64,LMMSE,5,0.3578125,0.965625,1,82.5305,1.66771,4,0,0,0.0755914,1,250,MidMobility,0,50,5,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4714859164,64,MMSETAP,5,0.3574652778,0.959375,1,82.5426,1.66643,4,0,0,0.0061311,1,250,MidMobility,0,50,5,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4714859164,64,LMMSE,5,0.3567708333,0.959375,1,82.5185,1.66898,4,0,0,0.0102642,1,250,MidMobility,0,50,5,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.466066956,64,MRC,10,0.384375,0.9385416667,1,93.3201,0.600492,4,0,0,0.0179625,50,251,MidMobility,0,51,1,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.466066956,64,LMMSE,10,0.3935763889,0.9739583333,1,86.614,1.24823,4,0,0,0.0037406,1,251,MidMobility,0,51,1,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.466066956,64,MMSETAP,10,0.3996527778,0.96875,1,87.6831,1.14168,4,0,0,0.02332,1,251,MidMobility,0,51,1,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.466066956,64,LMMSE,10,0.3951388889,0.9677083333,1,86.8954,1.22006,4,0,0,0.0786759,1,251,MidMobility,0,51,1,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.466066956,64,MMSETAP,10,0.3902777778,0.9645833333,1,86.0543,1.30455,4,0,0,0.0061453,1,251,MidMobility,0,51,1,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.466066956,64,LMMSE,10,0.3899305556,0.9645833333,1,86.0195,1.30806,4,0,0,0.006654,1,251,MidMobility,0,51,1,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4458813743,64,MRC,10,0.4057291667,0.9333333333,1,102.582,-0.221444,3,0,0,0.0135038,50,252,MidMobility,0,51,2,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4458813743,64,LMMSE,10,0.4260416667,0.9802083333,1,91.3889,0.78213,4,0,0,0.0040208,1,252,MidMobility,0,51,2,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4458813743,64,MMSETAP,10,0.4274305556,0.9697916667,1,92.2246,0.703062,4,0,0,0.0236174,1,252,MidMobility,0,51,2,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4458813743,64,LMMSE,10,0.4189236111,0.9760416667,1,90.9024,0.82849,4,0,0,0.0753655,1,252,MidMobility,0,51,2,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4458813743,64,MMSETAP,10,0.4177083333,0.9708333333,1,90.1595,0.89977,4,0,0,0.0070003,1,252,MidMobility,0,51,2,2026-08-22 18:57:48
OFDM,Pedestrian,60,EPA,0,7,0.4458813743,64,LMMSE,10,0.4177083333,0.9708333333,1,90.1485,0.900834,4,0,0,0.0065705,1,252,MidMobility,0,51,2,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4350185006,64,MRC,10,0.4026041667,0.9447916667,1,104.326,-0.367813,3,0,0,0.014741,50,253,MidMobility,0,51,3,2026-08-22 18:57:48
OTFS,Pedestrian,60,EPA,0,7,0.4350185006,64,LMMSE,10,0.4234375,0.971875,1,91.3835,0.782648,4,0,0,0.0034392,1,253,MidMobility,0,51,3,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4350185006,64,MMSETAP,10,0.4586805556,0.9770833333,1,96.6971,0.291727,4,0,0,0.0255155,1,253,MidMobility,0,51,3,2026-08-22 18:57:48
ODDM,Pedestrian,60,EPA,0,7,0.4350185006,64,LMMSE,10,0.4201388889,0.971875,1,90.5345,0.863719,4,0,0,0.0756386,1,253,MidMobility,0,51,3,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4350185006,64,MMSETAP,10,0.4248263889,0.9729166667,1,91.2416,0.796142,4,0,0,0.0047578,1,253,MidMobility,0,51,3,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4350185006,64,LMMSE,10,0.425,0.9729166667,1,91.1815,0.801864,4,0,0,0.0065124,1,253,MidMobility,0,51,3,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4199594338,64,MRC,10,0.2052083333,0.778125,1,39.8282,7.99618,7,0,0,0.0204083,50,254,MidMobility,0,51,4,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4199594338,64,LMMSE,10,0.3770833333,0.9697916667,1,84.2759,1.48593,4,0,0,0.0037718,1,254,MidMobility,0,51,4,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4199594338,64,MMSETAP,10,0.4079861111,0.9791666667,1,89.0922,1.0032,4,0,0,0.0233199,1,254,MidMobility,0,51,4,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4199594338,64,LMMSE,10,0.3774305556,0.9635416667,1,84.0391,1.51037,4,0,0,0.0780653,1,254,MidMobility,0,51,4,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4199594338,64,MMSETAP,10,0.3661458333,0.9635416667,1,80.9531,1.83533,4,0,0,0.0047138,1,254,MidMobility,0,51,4,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4199594338,64,LMMSE,10,0.3666666667,0.9645833333,1,80.947,1.83599,4,0,0,0.0077084,1,254,MidMobility,0,51,4,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4603413247,64,MRC,10,0.1862847222,0.75,1,36.2528,8.81316,8,0,0,0.0168887,50,255,MidMobility,0,51,5,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4603413247,64,LMMSE,10,0.3578125,0.9583333333,1,82.8991,1.629,4,0,0,0.0038144,1,255,MidMobility,0,51,5,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4603413247,64,MMSETAP,10,0.3579861111,0.9583333333,1,82.8931,1.62963,4,0,0,0.0229159,1,255,MidMobility,0,51,5,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4603413247,64,LMMSE,10,0.35625,0.953125,1,82.7728,1.64225,4,0,0,0.076892,1,255,MidMobility,0,51,5,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4603413247,64,MMSETAP,10,0.3583333333,0.9583333333,1,82.9412,1.6246,4,0,0,0.0055121,1,255,MidMobility,0,51,5,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4603413247,64,LMMSE,10,0.3585069444,0.9583333333,1,82.9472,1.62397,4,0,0,0.0079337,1,255,MidMobility,0,51,5,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4648414902,64,MRC,15,0.1711805556,0.7177083333,1,34.2627,9.30358,8,0,0,0.0141384,50,256,MidMobility,0,52,1,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4648414902,64,LMMSE,15,0.3869791667,0.971875,1,78.942,2.05384,4,0,0,0.0036364,1,256,MidMobility,0,52,1,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4648414902,64,MMSETAP,15,0.3769097222,0.9770833333,1,81.6196,1.76411,4,0,0,0.0251312,1,256,MidMobility,0,52,1,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4648414902,64,LMMSE,15,0.3873263889,0.9729166667,1,78.8176,2.06754,4,0,0,0.0753925,1,256,MidMobility,0,52,1,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4648414902,64,MMSETAP,15,0.3703125,0.9635416667,1,75.2238,2.4729,5,0,0,0.0083661,1,256,MidMobility,0,52,1,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4648414902,64,LMMSE,15,0.3717013889,0.9625,1,75.1324,2.48346,5,0,0,0.0063572,1,256,MidMobility,0,52,1,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4525972946,64,MRC,15,0.1105902778,0.546875,1,25.3944,11.9052,10,0,0,0.0136867,50,257,MidMobility,0,52,2,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4525972946,64,LMMSE,15,0.3868055556,0.9625,1,72.7766,2.76017,5,0,0,0.003467,1,257,MidMobility,0,52,2,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4525972946,64,MMSETAP,15,0.3866319444,0.9625,1,74.3312,2.57658,5,0,0,0.0228973,1,257,MidMobility,0,52,2,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4525972946,64,LMMSE,15,0.3904513889,0.9614583333,1,72.9315,2.7417,5,0,0,0.0794447,1,257,MidMobility,0,52,2,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4525972946,64,MMSETAP,15,0.3798611111,0.9541666667,1,71.6073,2.90086,5,0,0,0.0053648,1,257,MidMobility,0,52,2,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4525972946,64,LMMSE,15,0.3793402778,0.953125,1,71.6141,2.90003,5,0,0,0.0073876,1,257,MidMobility,0,52,2,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4729584535,64,MRC,15,0.2520833333,0.821875,1,48.8381,6.22483,7,0,0,0.0128658,50,258,MidMobility,0,52,3,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4729584535,64,LMMSE,15,0.3725694444,0.9760416667,1,84.4042,1.47272,4,0,0,0.0034239,1,258,MidMobility,0,52,3,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4729584535,64,MMSETAP,15,0.3630208333,0.975,1,83.9787,1.51662,4,0,0,0.0245882,1,258,MidMobility,0,52,3,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4729584535,64,LMMSE,15,0.3732638889,0.9760416667,1,84.3926,1.47392,4,0,0,0.0782004,1,258,MidMobility,0,52,3,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4729584535,64,MMSETAP,15,0.3670138889,0.975,1,83.1624,1.60146,4,0,0,0.0045333,1,258,MidMobility,0,52,3,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4729584535,64,LMMSE,15,0.3671875,0.975,1,83.1565,1.60208,4,0,0,0.0117404,1,258,MidMobility,0,52,3,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4743569466,64,MRC,15,0.0203125,0.11875,1,10.7164,19.399,13,0,0,0.0142839,50,259,MidMobility,0,52,4,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4743569466,64,LMMSE,15,0.2557291667,0.8916666667,1,42.324,7.46826,7,0,0,0.0033214,1,259,MidMobility,0,52,4,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4743569466,64,MMSETAP,15,0.3498263889,0.95,1,61.8632,4.17136,5,0,0,0.0237872,1,259,MidMobility,0,52,4,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4743569466,64,LMMSE,15,0.2545138889,0.8875,1,41.7755,7.58157,7,0,0,0.0776904,1,259,MidMobility,0,52,4,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4743569466,64,MMSETAP,15,0.2572916667,0.89375,1,42.5668,7.41857,7,0,0,0.0053311,1,259,MidMobility,0,52,4,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4743569466,64,LMMSE,15,0.2579861111,0.890625,1,42.682,7.39511,7,0,0,0.0142596,1,259,MidMobility,0,52,4,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4742080819,64,MRC,15,0.1473958333,0.6416666667,1,30.8402,10.2177,8,0,0,0.0179142,50,260,MidMobility,0,52,5,2026-08-22 18:57:49
OTFS,Pedestrian,60,EPA,0,7,0.4742080819,64,LMMSE,15,0.3574652778,0.9697916667,1,82.2545,1.69681,4,0,0,0.0036104,1,260,MidMobility,0,52,5,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4742080819,64,MMSETAP,15,0.3791666667,0.975,1,84.7176,1.44053,4,0,0,0.0223181,1,260,MidMobility,0,52,5,2026-08-22 18:57:49
ODDM,Pedestrian,60,EPA,0,7,0.4742080819,64,LMMSE,15,0.3560763889,0.9635416667,1,82.3857,1.68297,4,0,0,0.07553,1,260,MidMobility,0,52,5,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4742080819,64,MMSETAP,15,0.3541666667,0.959375,1,80.4507,1.8894,4,0,0,0.00561,1,260,MidMobility,0,52,5,2026-08-22 18:57:49
OFDM,Pedestrian,60,EPA,0,7,0.4742080819,64,LMMSE,15,0.3541666667,0.959375,1,80.3653,1.89863,4,0,0,0.0074322,1,260,MidMobility,0,52,5,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4682469891,64,MRC,20,0.002777777778,0.01666666667,1,3.96292,28.0397,15,0,0,0.015199,50,261,MidMobility,0,53,1,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4682469891,64,LMMSE,20,0.1456597222,0.6739583333,1,28.8675,10.7918,9,0,0,0.0037494,1,261,MidMobility,0,53,1,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4682469891,64,MMSETAP,20,0.2227430556,0.828125,1,39.8638,7.98842,7,0,0,0.0228827,1,261,MidMobility,0,53,1,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4682469891,64,LMMSE,20,0.1458333333,0.6739583333,1,28.8165,10.8072,9,0,0,0.0783637,1,261,MidMobility,0,53,1,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4682469891,64,MMSETAP,20,0.1045138889,0.453125,1,25.8351,11.7558,10,0,0,0.0051839,1,261,MidMobility,0,53,1,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4682469891,64,LMMSE,20,0.1050347222,0.4552083333,1,25.8541,11.7494,10,0,0,0.0063684,1,261,MidMobility,0,53,1,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.474283634,64,MRC,20,0.01857638889,0.1052083333,1,10.2482,19.7871,13,0,0,0.0166915,50,262,MidMobility,0,53,2,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.474283634,64,LMMSE,20,0.2378472222,0.896875,1,38.7273,8.23966,8,0,0,0.0037446,1,262,MidMobility,0,53,2,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.474283634,64,MMSETAP,20,0.4211805556,0.9697916667,1,80.2308,1.91318,4,0,0,0.0234346,1,262,MidMobility,0,53,2,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.474283634,64,LMMSE,20,0.2373263889,0.8958333333,1,38.9925,8.18038,8,0,0,0.0765163,1,262,MidMobility,0,53,2,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.474283634,64,MMSETAP,20,0.2402777778,0.8947916667,1,39.3558,8.09982,7,0,0,0.0050556,1,262,MidMobility,0,53,2,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.474283634,64,LMMSE,20,0.2390625,0.8947916667,1,39.068,8.16359,8,0,0,0.0106924,1,262,MidMobility,0,53,2,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4605003429,64,MRC,20,0.07222222222,0.3760416667,1,20.207,13.89,10,0,0,0.018483,50,263,MidMobility,0,53,3,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4605003429,64,LMMSE,20,0.3354166667,0.9270833333,1,55.4809,5.11713,6,0,0,0.004206,1,263,MidMobility,0,53,3,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4605003429,64,MMSETAP,20,0.3975694444,0.9666666667,1,73.8476,2.63327,5,0,0,0.0233228,1,263,MidMobility,0,53,3,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4605003429,64,LMMSE,20,0.3371527778,0.940625,1,55.4809,5.11713,6,0,0,0.0776192,1,263,MidMobility,0,53,3,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4605003429,64,MMSETAP,20,0.2871527778,0.9145833333,1,55.2504,5.15329,6,0,0,0.0077593,1,263,MidMobility,0,53,3,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4605003429,64,LMMSE,20,0.2875,0.9145833333,1,55.3569,5.13656,6,0,0,0.0073963,1,263,MidMobility,0,53,3,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4631821161,64,MRC,20,0.05086805556,0.278125,1,16.9586,15.4122,11,0,0,0.0131919,50,264,MidMobility,0,53,4,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4631821161,64,LMMSE,20,0.3164930556,0.9270833333,1,51.1643,5.82066,6,0,0,0.0033604,1,264,MidMobility,0,53,4,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4631821161,64,MMSETAP,20,0.4604166667,0.984375,1,95.306,0.417594,4,0,0,0.0242874,1,264,MidMobility,0,53,4,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4631821161,64,LMMSE,20,0.3119791667,0.9135416667,1,51.0683,5.83697,6,0,0,0.0760593,1,264,MidMobility,0,53,4,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4631821161,64,MMSETAP,20,0.2942708333,0.9041666667,1,49.2484,6.15216,7,0,0,0.005119,1,264,MidMobility,0,53,4,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4631821161,64,LMMSE,20,0.2930555556,0.9,1,48.8983,6.21412,7,0,0,0.0074182,1,264,MidMobility,0,53,4,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4727688837,64,MRC,20,0.04635416667,0.2614583333,1,16.1887,15.8158,11,0,0,0.0135761,50,265,MidMobility,0,53,5,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4727688837,64,LMMSE,20,0.3401041667,0.9416666667,1,53.7648,5.39004,6,0,0,0.0034199,1,265,MidMobility,0,53,5,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4727688837,64,MMSETAP,20,0.4116319444,0.975,1,79.8445,1.9551,4,0,0,0.0237317,1,265,MidMobility,0,53,5,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4727688837,64,LMMSE,20,0.3418402778,0.9447916667,1,54.1287,5.33145,6,0,0,0.0765734,1,265,MidMobility,0,53,5,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4727688837,64,MMSETAP,20,0.3390625,0.9395833333,1,54.6521,5.24787,6,0,0,0.0054445,1,265,MidMobility,0,53,5,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4727688837,64,LMMSE,20,0.3388888889,0.9385416667,1,54.5892,5.25787,6,0,0,0.0092205,1,265,MidMobility,0,53,5,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4735331912,64,MRC,25,0,0,0,0,160,15,2.7e+06,5.625,0.014691,50,266,MidMobility,0,54,1,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4735331912,64,LMMSE,25,0.01909722222,0.1135416667,1,10.4923,19.5826,13,0,0,0.0033758,1,266,MidMobility,0,54,1,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4735331912,64,MMSETAP,25,0.1550347222,0.703125,1,31.1412,10.1333,8,0,0,0.0237018,1,266,MidMobility,0,54,1,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4735331912,64,LMMSE,25,0.01857638889,0.1072916667,1,10.3482,19.7027,13,0,0,0.0780131,1,266,MidMobility,0,54,1,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4735331912,64,MMSETAP,25,0.01996527778,0.1166666667,1,10.7281,19.3895,13,0,0,0.0070971,1,266,MidMobility,0,54,1,2026-08-22 18:57:50
OFDM,Pedestrian,60,EPA,0,7,0.4735331912,64,LMMSE,25,0.01961805556,0.1135416667,1,10.6344,19.4657,13,0,0,0.0075054,1,266,MidMobility,0,54,1,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4741849425,64,MRC,25,0.0005208333333,0.003125,1,1.73274,35.2253,15,0,0,0.0154468,50,267,MidMobility,0,54,2,2026-08-22 18:57:50
OTFS,Pedestrian,60,EPA,0,7,0.4741849425,64,LMMSE,25,0.0921875,0.475,1,23.0527,12.7456,10,0,0,0.0038886,1,267,MidMobility,0,54,2,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4741849425,64,MMSETAP,25,0.2824652778,0.8770833333,1,51.0792,5.83511,6,0,0,0.023851,1,267,MidMobility,0,54,2,2026-08-22 18:57:50
ODDM,Pedestrian,60,EPA,0,7,0.4741849425,64,LMMSE,25,0.08854166667,0.4604166667,1,22.5922,12.9208,10,0,0,0.0782206,1,267,MidMobility,0,54,2,2026-08-22 18:57:50
